transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
comp36607_c0_seq36,ocar12809,_ , 2, -, -, -,  N,-,146,-,-
comp36607_c0_seq40,ocar12810,_ , 2, -, -, -,  N,-,208,-,-
comp36607_c0_seq40,ocar12811,M , 2, -, -, -,  Y,-,344,-,-
comp36607_c0_seq41,ocar12812,_ , 2, -, -, -,  N,-,211,-,-
comp36608_c0_seq11,ocar12813,S , 1, -, -, -,  N,-,140,-,-
comp36608_c0_seq12,ocar12814,S , 1, -, -, -,  N,-,355,-,-
comp36608_c0_seq15,ocar12815,S , 1, -, -, -,  N,-,220,-,-
comp36608_c0_seq15,ocar12816,S , 2, -, -, -,  N,-,187,-,-
comp36608_c0_seq4,ocar12817,_ , 5, -, -, -,  N,-,178,-,-
comp36608_c0_seq4,ocar12818,S , 1, -, -, -,  N,-,140,-,-
comp36608_c0_seq8,ocar12819,S , 2, -, -, -,  N,-,187,-,-
comp36608_c0_seq8,ocar12820,S , 1, -, -, -,  N,-,140,-,-
comp36609_c0_seq3,ocar12821,_ , 2, -, -, -,  N,-,1046,-,-
comp36610_c0_seq6,ocar12822,_ , 3, -, -, -,  N,-,311,-,-
comp36610_c0_seq9,ocar12823,_ , 3, -, -, -,  N,-,264,-,-
comp36611_c0_seq12,ocar12824,_ , 1, -, -, -,  N,-,201,-,-
comp36611_c0_seq12,ocar12825,_ , 4, -, -, -,  N,-,123,-,-
comp36611_c0_seq23,ocar12826,_ , 2, -, -, -,  N,-,233,-,-
comp36611_c0_seq23,ocar12827,_ , 4, -, -, -,  N,-,123,-,-
comp36611_c0_seq4,ocar12828,_ , 4, -, -, -,  N,-,123,-,-
comp36611_c0_seq4,ocar12829,_ , 2, -, -, -,  N,-,180,-,-
comp36611_c0_seq5,ocar12830,_ , 1, -, -, -,  N,-,357,-,-
comp36611_c0_seq7,ocar12831,_ , 2, -, -, -,  N,-,389,-,-
comp36612_c0_seq3,ocar12832,_ , 2, -, -, -,  N,-,164,-,-
comp36613_c0_seq2,ocar12833,_ , 2, -, -, -,  N,-,659,-,-
comp36613_c0_seq4,ocar12834,_ , 1, -, -, -,  N,-,287,-,-
comp36613_c0_seq4,ocar12835,_ , 2, -, -, -,  N,-,273,-,-
comp36614_c0_seq1,ocar12836,S , 3, -, -, -,  N,-,383,-,-
comp36615_c0_seq16,ocar12837,M , 5, -, -, -,  N,-,153,-,-
comp36615_c0_seq16,ocar12838,_ , 2, -, -, -,  N,-,338,-,-
comp36615_c0_seq9,ocar12839,M , 5, -, -, -,  N,-,153,-,-
comp36615_c0_seq9,ocar12840,_ , 4, -, -, -,  N,-,170,-,-
comp36618_c0_seq2,ocar12841,_ , 3, -, -, -,  N,-,353,-,-
comp36620_c0_seq1,ocar12842,_ , 1, -, -, -,  N,-,103,-,-
comp36621_c0_seq1,ocar12843,_ , 4, -, -, -,  N,-,371,-,-
comp36622_c1_seq4,ocar12844,S , 1, -, -, -,  N,-,293,-,-
comp36623_c0_seq1,ocar12845,_ , 3, -, -, -,  N,-,336,-,-
comp36624_c0_seq4,ocar12846,_ , 2, -, -, -,  N,-,111,-,-
comp36625_c0_seq3,ocar12847,_ , 4, -, -, -,  N,-,148,-,-
comp36625_c0_seq3,ocar12848,_ , 2, -, -, -,  N,-,550,-,-
comp36625_c0_seq4,ocar12849,_ , 2, -, -, scer827,  Y,-,685,-,MRE11
comp36626_c0_seq1,ocar12850,_ , 4, -, -, -,  N,-,103,-,-
comp36627_c0_seq1,ocar12851,_ , 1, -, -, -,  N,-,202,-,-
comp36627_c0_seq1,ocar12852,_ , 2, -, -, -,  N,-,297,-,-
comp36627_c0_seq2,ocar12853,_ , 2, -, -, -,  N,-,134,-,-
comp36627_c0_seq2,ocar12854,_ , 2, -, -, -,  N,-,297,-,-
comp36627_c0_seq3,ocar12855,_ , 2, -, -, -,  N,-,134,-,-
comp36627_c0_seq3,ocar12856,_ , 1, -, -, -,  N,-,249,-,-
comp36627_c0_seq9,ocar12857,_ , 2, -, -, -,  N,-,320,-,-
comp36627_c0_seq9,ocar12858,_ , 2, -, -, -,  N,-,134,-,-
comp36628_c0_seq1,ocar12859,M , 2, -, -, -,  Y,-,152,-,-
comp36630_c0_seq23,ocar12860,M , 5, -, -, -,  N,-,489,-,-
comp36630_c0_seq23,ocar12861,_ , 1, -, -, -,  N,-,148,-,-
comp36630_c0_seq4,ocar12862,M , 5, -, -, -,  N,-,773,-,-
comp36631_c0_seq2,ocar12863,M , 2, hsap373, mmus47, scer131,  Y,OSGEPL1,400,Osgepl1,QRI7
comp36632_c0_seq4,ocar12864,M , 5, -, -, -,  N,-,250,-,-
comp36632_c0_seq5,ocar12865,M , 5, -, -, -,  N,-,214,-,-
comp36635_c0_seq3,ocar12866,_ , 1, -, -, -,  N,-,246,-,-
comp36635_c0_seq4,ocar12867,S , 1, -, -, -,  N,-,581,-,-
comp36637_c0_seq1,ocar12868,_ , 1, -, -, -,  N,-,160,-,-
comp36637_c0_seq1,ocar12869,_ , 3, -, -, -,  N,-,107,-,-
comp36637_c0_seq1,ocar12870,M , 3, -, -, -,  Y,-,204,-,-
comp36637_c0_seq2,ocar12871,_ , 1, -, -, -,  N,-,160,-,-
comp36637_c0_seq2,ocar12872,_ , 3, -, -, -,  N,-,278,-,-
comp36638_c0_seq1,ocar12873,M , 3, -, -, -,  Y,-,507,-,-
comp36639_c0_seq15,ocar12874,_ , 4, -, -, -,  N,-,1167,-,-
comp36639_c0_seq6,ocar12875,_ , 4, -, -, -,  N,-,393,-,-
comp36639_c0_seq6,ocar12876,_ , 2, -, -, -,  N,-,632,-,-
comp36642_c0_seq5,ocar12877,_ , 2, -, -, -,  N,-,417,-,-
comp36642_c0_seq5,ocar12878,M , 4, -, -, -,  N,-,777,-,-
comp36642_c0_seq6,ocar12879,_ , 2, -, -, -,  N,-,442,-,-
comp36642_c0_seq6,ocar12880,_ , 2, -, -, -,  N,-,472,-,-
comp36642_c0_seq6,ocar12881,M , 4, -, -, -,  N,-,232,-,-
comp36643_c0_seq1,ocar12882,_ , 3, -, -, -,  N,-,237,-,-
comp36644_c0_seq18,ocar12883,_ , 2, -, -, -,  N,-,108,-,-
comp36644_c0_seq3,ocar12884,_ , 3, -, -, -,  N,-,246,-,-
comp36645_c0_seq12,ocar12885,_ , 1, -, -, -,  N,-,249,-,-
comp36645_c0_seq15,ocar12886,_ , 1, -, -, -,  N,-,313,-,-
comp36646_c0_seq2,ocar12887,S , 1, -, -, -,  N,-,390,-,-
comp36647_c0_seq1,ocar12888,_ , 3, -, -, -,  N,-,127,-,-
comp36648_c1_seq2,ocar12889,_ , 2, -, -, -,  N,-,453,-,-
comp36649_c0_seq1,ocar12890,_ , 2, -, -, -,  N,-,588,-,-
comp36650_c0_seq13,ocar12891,M , 5, -, -, -,  N,-,783,-,-
comp36652_c0_seq24,ocar12892,_ , 3, -, -, -,  N,-,465,-,-
comp36652_c0_seq6,ocar12893,_ , 3, -, -, -,  N,-,137,-,-
comp36652_c0_seq6,ocar12894,S , 5, -, -, -,  N,-,229,-,-
comp36653_c0_seq3,ocar12895,S , 5, -, -, -,  N,-,239,-,-
comp36654_c0_seq2,ocar12896,_ , 2, hsap1040, -, -,  Y,RECQL4,773,-,-
comp36655_c0_seq2,ocar12897,_ , 3, -, -, -,  N,-,301,-,-
comp36656_c1_seq1,ocar12898,_ , 1, -, -, -,  N,-,174,-,-
comp36657_c0_seq1,ocar12899,M , 5, -, -, -,  N,-,390,-,-
comp36657_c0_seq1,ocar12900,S , 4, -, -, -,  N,-,188,-,-
comp36657_c0_seq1,ocar12901,S , 1, -, -, -,  N,-,386,-,-
comp36657_c0_seq3,ocar12902,M , 5, -, -, -,  N,-,930,-,-
comp36659_c0_seq3,ocar12903,S , 1, -, -, -,  N,-,868,-,-
comp36660_c0_seq18,ocar12904,S , 2, -, -, -,  N,-,141,-,-
comp36660_c0_seq19,ocar12905,_ , 2, -, -, -,  N,-,483,-,-
comp36660_c0_seq25,ocar12906,S , 2, -, -, -,  N,-,176,-,-
comp36660_c0_seq8,ocar12907,_ , 2, -, -, -,  N,-,140,-,-
comp36662_c0_seq3,ocar12908,_ , 2, -, -, -,  N,-,148,-,-
comp36663_c0_seq3,ocar12909,M , 4, -, -, -,  N,-,364,-,-
comp36663_c0_seq4,ocar12910,M , 4, -, -, -,  N,-,182,-,-
comp36664_c0_seq20,ocar12911,_ , 1, -, -, -,  N,-,259,-,-
comp36664_c0_seq29,ocar12912,_ , 2, -, -, -,  N,-,119,-,-
comp36666_c0_seq1,ocar12913,S , 2, -, -, -,  N,-,656,-,-
comp36667_c1_seq1,ocar12914,_ , 3, -, -, -,  N,-,533,-,-
comp36667_c1_seq1,ocar12915,_ , 5, -, -, -,  N,-,159,-,-
comp36667_c1_seq1,ocar12916,_ , 2, -, -, -,  N,-,1411,-,-
comp36667_c1_seq1,ocar12917,_ , 1, -, -, -,  N,-,379,-,-
comp36667_c1_seq13,ocar12918,_ , 1, -, -, -,  N,-,2571,-,-
comp36668_c0_seq1,ocar12919,_ , 2, -, -, -,  N,-,462,-,-
comp36668_c0_seq5,ocar12920,_ , 2, -, -, -,  N,-,129,-,-
comp36668_c0_seq5,ocar12921,S , 3, -, -, -,  N,-,183,-,-
comp36668_c0_seq5,ocar12922,_ , 2, -, -, -,  N,-,239,-,-
comp36668_c0_seq6,ocar12923,_ , 2, -, -, -,  N,-,129,-,-
comp36668_c0_seq6,ocar12924,S , 3, -, -, -,  N,-,461,-,-
comp36669_c0_seq1,ocar12925,_ , 5, -, -, -,  N,-,886,-,-
comp36671_c0_seq1,ocar12926,_ , 3, -, -, -,  N,-,2332,-,-
comp36673_c0_seq11,ocar12927,_ , 1, -, -, -,  N,-,200,-,-
comp36673_c0_seq11,ocar12928,M , 3, -, -, -,  Y,-,123,-,-
comp36673_c0_seq11,ocar12929,_ , 1, -, -, -,  N,-,244,-,-
comp36673_c0_seq12,ocar12930,_ , 1, -, -, -,  N,-,213,-,-
comp36673_c0_seq12,ocar12931,_ , 1, -, -, -,  N,-,244,-,-
comp36673_c0_seq14,ocar12932,_ , 3, -, -, -,  N,-,187,-,-
comp36673_c0_seq14,ocar12933,M , 3, -, -, -,  Y,-,123,-,-
comp36673_c0_seq14,ocar12934,_ , 1, -, -, -,  N,-,200,-,-
comp36673_c0_seq3,ocar12935,M , 3, -, -, -,  Y,-,143,-,-
comp36673_c0_seq3,ocar12936,_ , 1, -, -, -,  N,-,244,-,-
comp36673_c0_seq3,ocar12937,_ , 1, -, -, -,  N,-,200,-,-
comp36674_c0_seq1,ocar12938,_ , 2, -, -, -,  N,-,371,-,-
comp36674_c0_seq1,ocar12939,M , 4, -, -, -,  N,-,197,-,-
comp36674_c0_seq1,ocar12940,_ , 2, -, -, -,  N,-,175,-,-
comp36674_c0_seq1,ocar12941,_ , 4, -, -, -,  N,-,269,-,-
comp36674_c0_seq4,ocar12942,_ , 4, -, -, -,  N,-,505,-,-
comp36674_c0_seq4,ocar12943,M , 4, -, -, -,  N,-,394,-,-
comp36674_c0_seq6,ocar12944,_ , 2, -, -, -,  N,-,175,-,-
comp36674_c0_seq6,ocar12945,_ , 4, -, -, -,  N,-,505,-,-
comp36674_c0_seq6,ocar12946,M , 4, -, -, -,  N,-,197,-,-
comp36674_c0_seq6,ocar12947,_ , 4, -, -, -,  N,-,269,-,-
comp36675_c0_seq1,ocar12948,S , 3, -, -, -,  N,-,261,-,-
comp36675_c0_seq2,ocar12949,M , 2, -, -, -,  Y,-,160,-,-
comp36675_c0_seq3,ocar12950,S , 3, -, -, -,  N,-,261,-,-
comp36675_c0_seq4,ocar12951,M , 2, -, -, -,  Y,-,160,-,-
comp36676_c0_seq10,ocar12952,S , 4, -, -, -,  N,-,118,-,-
comp36676_c0_seq11,ocar12953,M , 5, -, -, -,  N,-,101,-,-
comp36676_c0_seq5,ocar12954,M , 5, -, -, -,  N,-,100,-,-
comp36676_c0_seq6,ocar12955,S , 4, -, -, -,  N,-,118,-,-
comp36676_c0_seq9,ocar12956,M , 5, -, -, -,  N,-,100,-,-
comp36677_c1_seq1,ocar12957,_ , 2, -, -, -,  N,-,181,-,-
comp36677_c1_seq1,ocar12958,_ , 1, -, -, -,  N,-,152,-,-
comp36677_c1_seq6,ocar12959,_ , 1, -, -, -,  N,-,571,-,-
comp36678_c0_seq1,ocar12960,S , 1, -, -, -,  N,-,202,-,-
comp36678_c0_seq2,ocar12961,S , 1, -, -, -,  N,-,104,-,-
comp36678_c0_seq4,ocar12962,S , 1, -, -, -,  N,-,104,-,-
comp36679_c0_seq11,ocar12963,S , 3, -, -, -,  N,-,110,-,-
comp36679_c0_seq11,ocar12964,_ , 1, -, -, -,  N,-,555,-,-
comp36679_c0_seq13,ocar12965,_ , 2, -, -, scer756,  Y,-,1072,-,SPT5
comp36679_c0_seq15,ocar12966,_ , 2, -, -, -,  N,-,392,-,-
comp36679_c0_seq15,ocar12967,M , 5, -, -, -,  N,-,139,-,-
comp36679_c0_seq15,ocar12968,S , 3, -, -, -,  N,-,110,-,-
comp36679_c0_seq9,ocar12969,_ , 1, -, -, -,  N,-,150,-,-
comp36680_c0_seq1,ocar12970,S , 1, -, -, -,  N,-,718,-,-
comp36681_c0_seq2,ocar12971,M , 3, -, -, -,  Y,-,276,-,-
comp36682_c0_seq2,ocar12972,_ , 2, -, -, -,  N,-,264,-,-
comp36682_c2_seq2,ocar12973,_ , 5, -, -, -,  N,-,2668,-,-
comp36685_c0_seq1,ocar12974,_ , 4, -, -, -,  N,-,513,-,-
comp36685_c0_seq2,ocar12975,S , 3, -, -, -,  N,-,154,-,-
comp36687_c0_seq1,ocar12976,_ , 5, -, -, -,  N,-,787,-,-
comp36688_c0_seq2,ocar12977,_ , 4, -, -, -,  N,-,579,-,-
comp36689_c0_seq2,ocar12978,S , 2, -, -, -,  N,-,138,-,-
comp36689_c0_seq3,ocar12979,_ , 2, -, -, -,  N,-,326,-,-
comp36692_c0_seq4,ocar12980,S , 1, -, -, -,  N,-,493,-,-
comp36693_c0_seq1,ocar12981,M , 2, -, -, -,  Y,-,101,-,-
comp36693_c0_seq3,ocar12982,M , 3, -, -, -,  Y,-,144,-,-
comp36694_c0_seq1,ocar12983,_ , 2, -, -, -,  N,-,781,-,-
comp36695_c0_seq1,ocar12984,_ , 2, -, -, -,  N,-,427,-,-
comp36695_c0_seq3,ocar12985,_ , 2, -, -, -,  N,-,144,-,-
comp36696_c0_seq1,ocar12986,_ , 1, -, -, -,  N,-,246,-,-
comp36696_c0_seq10,ocar12987,_ , 1, -, -, -,  N,-,246,-,-
comp36696_c0_seq10,ocar12988,_ , 4, -, -, -,  N,-,130,-,-
comp36697_c0_seq8,ocar12989,M , 3, -, -, -,  Y,-,506,-,-
comp36698_c0_seq15,ocar12990,_ , 2, -, -, -,  N,-,417,-,-
comp36698_c0_seq15,ocar12991,S , 1, -, -, -,  N,-,148,-,-
comp36698_c0_seq15,ocar12992,_ , 1, -, -, -,  N,-,172,-,-
comp36698_c0_seq17,ocar12993,_ , 2, -, -, -,  N,-,156,-,-
comp36698_c0_seq17,ocar12994,_ , 2, -, -, -,  N,-,417,-,-
comp36698_c0_seq18,ocar12995,S , 1, -, -, -,  N,-,692,-,-
comp36698_c0_seq19,ocar12996,_ , 1, -, -, -,  N,-,666,-,-
comp36698_c0_seq19,ocar12997,S , 1, -, -, -,  N,-,148,-,-
comp36698_c0_seq24,ocar12998,S , 1, -, -, -,  N,-,148,-,-
comp36698_c0_seq24,ocar12999,_ , 2, -, -, -,  N,-,427,-,-
comp36698_c0_seq24,ocar13000,_ , 1, -, -, -,  N,-,172,-,-
comp36698_c0_seq9,ocar13001,_ , 2, -, -, -,  N,-,216,-,-
comp36699_c0_seq1,ocar13002,M , 5, -, -, -,  N,-,126,-,-
comp36700_c0_seq1,ocar13003,_ , 2, -, -, -,  N,-,798,-,-
comp36702_c0_seq1,ocar13004,_ , 2, -, -, -,  N,-,355,-,-
comp36702_c0_seq1,ocar13005,M , 4, -, -, -,  N,-,108,-,-
comp36704_c0_seq1,ocar13006,_ , 4, -, -, -,  N,-,108,-,-
comp36704_c0_seq1,ocar13007,M , 4, -, -, -,  N,-,411,-,-
comp36704_c0_seq5,ocar13008,M , 4, -, -, -,  N,-,179,-,-
comp36704_c0_seq5,ocar13009,_ , 4, -, -, -,  N,-,108,-,-
comp36704_c0_seq5,ocar13010,S , 5, -, -, -,  N,-,237,-,-
comp36705_c0_seq1,ocar13011,_ , 5, -, -, -,  N,-,1711,-,-
comp36705_c0_seq4,ocar13012,S , 1, -, -, -,  N,-,1280,-,-
comp36705_c0_seq4,ocar13013,_ , 2, -, -, -,  N,-,1627,-,-
comp36706_c0_seq3,ocar13014,S , 2, -, -, -,  N,-,1111,-,-
comp36707_c0_seq1,ocar13015,_ , 1, -, -, -,  N,-,214,-,-
comp367099_c0_seq1,ocar13016,M , 5, -, -, -,  N,-,103,-,-
comp36709_c0_seq10,ocar13017,_ , 1, -, -, -,  N,-,130,-,-
comp36709_c0_seq10,ocar13018,_ , 1, -, -, -,  N,-,199,-,-
comp36709_c0_seq10,ocar13019,_ , 2, -, -, -,  N,-,359,-,-
comp36709_c0_seq10,ocar13020,_ , 2, -, -, -,  N,-,234,-,-
comp36709_c0_seq2,ocar13021,_ , 1, -, -, -,  N,-,583,-,-
comp36709_c0_seq23,ocar13022,_ , 2, -, -, -,  N,-,359,-,-
comp36709_c0_seq23,ocar13023,_ , 1, -, -, -,  N,-,718,-,-
comp36709_c0_seq26,ocar13024,_ , 2, -, -, -,  N,-,359,-,-
comp36709_c0_seq26,ocar13025,M , 4, -, -, -,  N,-,721,-,-
comp36709_c0_seq3,ocar13026,_ , 1, -, -, -,  N,-,432,-,-
comp36709_c0_seq3,ocar13027,_ , 2, -, -, -,  N,-,359,-,-
comp36709_c0_seq6,ocar13028,_ , 1, -, -, -,  N,-,432,-,-
comp36709_c0_seq6,ocar13029,_ , 2, -, -, -,  N,-,359,-,-
comp36711_c1_seq14,ocar13030,_ , 2, -, -, -,  N,-,471,-,-
comp36711_c1_seq19,ocar13031,_ , 4, -, -, -,  N,-,323,-,-
comp36711_c1_seq27,ocar13032,_ , 3, -, -, -,  N,-,312,-,-
comp36711_c1_seq27,ocar13033,_ , 4, -, -, -,  N,-,100,-,-
comp36711_c1_seq29,ocar13034,S , 1, -, -, -,  N,-,154,-,-
comp36711_c1_seq3,ocar13035,_ , 3, -, -, -,  N,-,535,-,-
comp36712_c0_seq17,ocar13036,_ , 3, -, -, -,  N,-,433,-,-
comp36712_c0_seq17,ocar13037,M , 4, -, -, -,  N,-,585,-,-
comp36712_c0_seq26,ocar13038,_ , 3, -, -, -,  N,-,433,-,-
comp36712_c0_seq26,ocar13039,S , 1, -, -, -,  N,-,287,-,-
comp36712_c0_seq26,ocar13040,M , 4, -, -, -,  N,-,254,-,-
comp36712_c0_seq33,ocar13041,S , 1, -, -, -,  N,-,120,-,-
comp36712_c0_seq33,ocar13042,S , 3, -, -, -,  N,-,209,-,-
comp36715_c0_seq4,ocar13043,_ , 5, -, -, -,  N,-,1316,-,-
comp36715_c0_seq5,ocar13044,_ , 5, -, -, -,  N,-,597,-,-
comp36716_c0_seq1,ocar13045,_ , 2, -, -, -,  N,-,244,-,-
comp36716_c0_seq1,ocar13046,M , 4, -, -, -,  N,-,147,-,-
comp36716_c0_seq3,ocar13047,M , 4, -, -, -,  N,-,208,-,-
comp36716_c0_seq3,ocar13048,_ , 2, -, -, -,  N,-,244,-,-
comp36716_c0_seq7,ocar13049,M , 4, -, -, -,  N,-,440,-,-
comp36717_c0_seq5,ocar13050,_ , 2, -, -, -,  N,-,221,-,-
comp36719_c0_seq2,ocar13051,S , 2, -, -, -,  N,-,268,-,-
comp36724_c0_seq2,ocar13052,_ , 1, -, -, -,  N,-,859,-,-
comp36724_c0_seq3,ocar13053,_ , 4, -, -, -,  N,-,103,-,-
comp36724_c0_seq3,ocar13054,_ , 1, -, -, -,  N,-,444,-,-
comp36724_c0_seq3,ocar13055,_ , 3, -, -, -,  N,-,242,-,-
comp36726_c0_seq15,ocar13056,_ , 3, -, -, -,  N,-,340,-,-
comp36726_c0_seq19,ocar13057,_ , 3, -, -, -,  N,-,243,-,-
comp36726_c0_seq22,ocar13058,_ , 3, -, -, -,  N,-,298,-,-
comp36727_c0_seq1,ocar13059,S , 1, -, -, -,  N,-,699,-,-
comp36728_c0_seq1,ocar13060,M , 2, -, -, -,  Y,-,117,-,-
comp36728_c0_seq4,ocar13061,_ , 4, -, -, -,  N,-,2568,-,-
comp36729_c0_seq1,ocar13062,_ , 1, -, -, -,  N,-,421,-,-
comp36731_c0_seq21,ocar13063,M , 5, -, -, -,  N,-,433,-,-
comp36731_c0_seq21,ocar13064,_ , 1, -, -, -,  N,-,111,-,-
comp36731_c0_seq21,ocar13065,M , 4, -, -, -,  N,-,202,-,-
comp36731_c0_seq28,ocar13066,M , 5, -, -, -,  N,-,987,-,-
comp36731_c0_seq4,ocar13067,_ , 1, -, -, -,  N,-,436,-,-
comp36731_c0_seq4,ocar13068,M , 5, -, -, -,  N,-,433,-,-
comp36731_c0_seq4,ocar13069,M , 4, -, -, -,  N,-,397,-,-
comp36732_c0_seq3,ocar13070,_ , 5, -, -, -,  N,-,284,-,-
comp36734_c0_seq2,ocar13071,S , 1, -, -, -,  N,-,675,-,-
comp36735_c0_seq1,ocar13072,_ , 3, -, -, -,  N,-,151,-,-
comp36736_c0_seq1,ocar13073,S , 2, -, -, -,  N,-,1209,-,-
comp36737_c0_seq28,ocar13074,_ , 2, -, -, -,  N,-,355,-,-
comp36737_c0_seq8,ocar13075,_ , 2, -, -, -,  N,-,335,-,-
comp36738_c0_seq2,ocar13076,S , 1, -, -, -,  N,-,493,-,-
comp36738_c0_seq6,ocar13077,_ , 3, -, -, -,  N,-,110,-,-
comp36739_c0_seq3,ocar13078,_ , 5, hsap1353, mmus627, scer270,  Y,HTATIP2,321,Htatip2,FMP52
comp36740_c0_seq1,ocar13079,_ , 2, -, -, -,  N,-,189,-,-
comp36741_c0_seq1,ocar13080,_ , 1, -, -, -,  N,-,122,-,-
comp36742_c0_seq1,ocar13081,S , 1, -, -, -,  N,-,499,-,-
comp36742_c0_seq1,ocar13082,_ , 2, -, -, -,  N,-,108,-,-
comp36742_c0_seq2,ocar13083,_ , 2, -, -, -,  N,-,596,-,-
comp36743_c0_seq6,ocar13084,S , 5, -, -, -,  N,-,162,-,-
comp36743_c0_seq6,ocar13085,_ , 2, -, -, -,  N,-,258,-,-
comp36743_c0_seq7,ocar13086,_ , 2, -, -, -,  N,-,191,-,-
comp36743_c0_seq7,ocar13087,S , 5, -, -, -,  N,-,162,-,-
comp36743_c0_seq8,ocar13088,S , 5, -, -, -,  N,-,111,-,-
comp36745_c0_seq1,ocar13089,_ , 2, -, -, -,  N,-,110,-,-
comp36746_c0_seq3,ocar13090,_ , 2, -, -, -,  N,-,290,-,-
comp36747_c0_seq1,ocar13091,_ , 2, -, -, -,  N,-,165,-,-
comp36747_c0_seq7,ocar13092,_ , 2, -, -, -,  N,-,165,-,-
comp36747_c0_seq9,ocar13093,S , 1, -, -, -,  N,-,118,-,-
comp36748_c0_seq1,ocar13094,S , 3, -, -, -,  N,-,445,-,-
comp36748_c1_seq1,ocar13095,S , 4, -, -, -,  N,-,167,-,-
comp36748_c1_seq1,ocar13096,_ , 3, -, -, -,  N,-,743,-,-
comp36749_c0_seq10,ocar13097,M , 2, -, -, -,  Y,-,572,-,-
comp36749_c0_seq11,ocar13098,_ , 3, -, -, -,  N,-,132,-,-
comp36749_c0_seq11,ocar13099,M , 2, -, -, -,  Y,-,561,-,-
comp36749_c0_seq2,ocar13100,_ , 3, -, -, -,  N,-,132,-,-
comp36750_c0_seq2,ocar13101,S , 2, -, -, -,  N,-,882,-,-
comp36750_c1_seq1,ocar13102,_ , 2, -, -, -,  N,-,526,-,-
comp36750_c1_seq1,ocar13103,_ , 3, -, -, -,  N,-,115,-,-
comp36751_c0_seq1,ocar13104,_ , 5, -, -, -,  N,-,99,-,-
comp36754_c0_seq2,ocar13105,_ , 5, -, -, -,  N,-,300,-,-
comp36755_c0_seq3,ocar13106,_ , 5, -, -, -,  N,-,120,-,-
comp36755_c0_seq3,ocar13107,_ , 1, -, -, -,  N,-,126,-,-
comp36755_c0_seq3,ocar13108,_ , 5, -, -, -,  N,-,203,-,-
comp36755_c0_seq6,ocar13109,_ , 1, -, -, -,  N,-,232,-,-
comp36756_c0_seq20,ocar13110,_ , 2, -, -, -,  N,-,360,-,-
comp36756_c0_seq41,ocar13111,_ , 4, -, -, -,  N,-,385,-,-
comp36756_c0_seq42,ocar13112,_ , 2, -, -, -,  N,-,368,-,-
comp36760_c0_seq10,ocar13113,S , 4, -, -, -,  N,-,1530,-,-
comp36760_c0_seq7,ocar13114,_ , 2, -, -, -,  N,-,134,-,-
comp36761_c0_seq10,ocar13115,S , 1, -, -, -,  N,-,687,-,-
comp36761_c0_seq2,ocar13116,S , 1, -, -, -,  N,-,131,-,-
comp36761_c0_seq2,ocar13117,_ , 5, -, -, -,  N,-,426,-,-
comp36762_c0_seq3,ocar13118,_ , 3, -, -, -,  N,-,867,-,-
comp36763_c0_seq4,ocar13119,_ , 3, -, -, -,  N,-,217,-,-
comp36765_c0_seq2,ocar13120,S , 5, -, -, -,  N,-,242,-,-
comp36766_c0_seq1,ocar13121,_ , 2, -, -, -,  N,-,3767,-,-
comp36767_c0_seq15,ocar13122,S , 2, -, -, -,  N,-,4340,-,-
comp36767_c0_seq18,ocar13123,S , 2, -, -, -,  N,-,4333,-,-
comp36767_c0_seq19,ocar13124,S , 2, -, -, -,  N,-,1075,-,-
comp36767_c0_seq20,ocar13125,_ , 2, -, -, -,  N,-,1050,-,-
comp36767_c0_seq9,ocar13126,M , 5, -, -, -,  N,-,4173,-,-
comp36768_c0_seq1,ocar13127,_ , 2, -, -, -,  N,-,128,-,-
comp36768_c0_seq4,ocar13128,_ , 3, -, -, -,  N,-,112,-,-
comp36769_c0_seq1,ocar13129,_ , 2, -, -, -,  N,-,743,-,-
comp36770_c0_seq1,ocar13130,M , 5, -, -, -,  N,-,150,-,-
comp36770_c0_seq1,ocar13131,_ , 2, -, -, -,  N,-,136,-,-
comp36770_c0_seq1,ocar13132,S , 3, -, -, -,  N,-,245,-,-
comp36770_c0_seq7,ocar13133,_ , 2, -, -, -,  N,-,520,-,-
comp36773_c0_seq2,ocar13134,_ , 2, -, -, -,  N,-,170,-,-
comp36773_c0_seq4,ocar13135,S , 1, -, -, -,  N,-,341,-,-
comp36773_c0_seq6,ocar13136,_ , 1, -, -, -,  N,-,173,-,-
comp36774_c0_seq5,ocar13137,S , 3, -, -, -,  N,-,323,-,-
comp36775_c0_seq2,ocar13138,_ , 2, -, -, -,  N,-,553,-,-
comp36775_c0_seq20,ocar13139,_ , 2, -, -, -,  N,-,520,-,-
comp36775_c0_seq21,ocar13140,S , 2, -, -, -,  N,-,123,-,-
comp36775_c0_seq21,ocar13141,_ , 2, -, -, -,  N,-,194,-,-
comp36775_c0_seq21,ocar13142,S , 2, -, -, -,  N,-,291,-,-
comp36775_c0_seq22,ocar13143,S , 2, -, -, -,  N,-,299,-,-
comp36776_c0_seq2,ocar13144,_ , 2, -, -, -,  N,-,731,-,-
comp36776_c1_seq1,ocar13145,_ , 2, -, -, -,  N,-,228,-,-
comp36777_c1_seq2,ocar13146,_ , 2, -, -, -,  N,-,272,-,-
comp36777_c1_seq2,ocar13147,_ , 2, -, -, -,  N,-,211,-,-
