transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Nemve1|220053|fgenesh1_pg.scaffold_470000009|m.9287 jgi|Nemve1|220053|fgenesh1_pg.scaffold_470000009|g.9287  ,nvec12075,S,1,-,-,-,N,-,172,-,-
jgi|Nemve1|220056|fgenesh1_pg.scaffold_470000012|m.9288 jgi|Nemve1|220056|fgenesh1_pg.scaffold_470000012|g.9288  ,nvec12076,S,2,-,-,-,N,-,533,-,-
jgi|Nemve1|220068|fgenesh1_pg.scaffold_471000009|m.1149 jgi|Nemve1|220068|fgenesh1_pg.scaffold_471000009|g.1149  ,nvec12077,_,5,-,-,-,N,-,255,-,-
jgi|Nemve1|220072|fgenesh1_pg.scaffold_472000001|m.2729 jgi|Nemve1|220072|fgenesh1_pg.scaffold_472000001|g.2729  ,nvec12078,_,4,-,-,-,N,-,270,-,-
jgi|Nemve1|220084|fgenesh1_pg.scaffold_472000013|m.2746 jgi|Nemve1|220084|fgenesh1_pg.scaffold_472000013|g.2746  ,nvec12079,_,2,-,-,-,N,-,100,-,-
jgi|Nemve1|220084|fgenesh1_pg.scaffold_472000013|m.2745 jgi|Nemve1|220084|fgenesh1_pg.scaffold_472000013|g.2745  ,nvec12080,S,3,-,-,-,N,-,1361,-,-
jgi|Nemve1|220085|fgenesh1_pg.scaffold_472000014|m.2747 jgi|Nemve1|220085|fgenesh1_pg.scaffold_472000014|g.2747  ,nvec12081,_,1,-,-,-,N,-,964,-,-
jgi|Nemve1|220095|fgenesh1_pg.scaffold_474000006|m.34580 jgi|Nemve1|220095|fgenesh1_pg.scaffold_474000006|g.34580  ,nvec12082,_,4,-,-,-,N,-,137,-,-
jgi|Nemve1|220096|fgenesh1_pg.scaffold_474000007|m.34581 jgi|Nemve1|220096|fgenesh1_pg.scaffold_474000007|g.34581  ,nvec12083,_,1,-,-,-,N,-,413,-,-
jgi|Nemve1|220101|fgenesh1_pg.scaffold_474000012|m.34584 jgi|Nemve1|220101|fgenesh1_pg.scaffold_474000012|g.34584  ,nvec12084,_,2,-,-,-,N,-,289,-,-
jgi|Nemve1|220102|fgenesh1_pg.scaffold_474000013|m.34586 jgi|Nemve1|220102|fgenesh1_pg.scaffold_474000013|g.34586  ,nvec12085,_,3,-,-,-,N,-,1239,-,-
jgi|Nemve1|220106|fgenesh1_pg.scaffold_475000002|m.34239 jgi|Nemve1|220106|fgenesh1_pg.scaffold_475000002|g.34239  ,nvec12086,_,4,-,-,-,N,-,323,-,-
jgi|Nemve1|220112|fgenesh1_pg.scaffold_475000008|m.34245 jgi|Nemve1|220112|fgenesh1_pg.scaffold_475000008|g.34245  ,nvec12087,_,2,-,-,-,N,-,207,-,-
jgi|Nemve1|220113|fgenesh1_pg.scaffold_475000009|m.34246 jgi|Nemve1|220113|fgenesh1_pg.scaffold_475000009|g.34246  ,nvec12088,_,4,-,-,-,N,-,509,-,-
jgi|Nemve1|220122|fgenesh1_pg.scaffold_479000004|m.2664 jgi|Nemve1|220122|fgenesh1_pg.scaffold_479000004|g.2664  ,nvec12089,_,5,-,-,-,N,-,392,-,-
jgi|Nemve1|220123|fgenesh1_pg.scaffold_479000005|m.2665 jgi|Nemve1|220123|fgenesh1_pg.scaffold_479000005|g.2665  ,nvec12090,S,2,-,-,-,N,-,192,-,-
jgi|Nemve1|220134|fgenesh1_pg.scaffold_479000016|m.2681 jgi|Nemve1|220134|fgenesh1_pg.scaffold_479000016|g.2681  ,nvec12091,S,1,-,-,-,N,-,165,-,-
jgi|Nemve1|220136|fgenesh1_pg.scaffold_480000002|m.5651 jgi|Nemve1|220136|fgenesh1_pg.scaffold_480000002|g.5651  ,nvec12092,_,1,-,-,-,N,-,214,-,-
jgi|Nemve1|220137|fgenesh1_pg.scaffold_480000003|m.5652 jgi|Nemve1|220137|fgenesh1_pg.scaffold_480000003|g.5652  ,nvec12093,_,3,-,-,-,N,-,115,-,-
jgi|Nemve1|220138|fgenesh1_pg.scaffold_480000004|m.5653 jgi|Nemve1|220138|fgenesh1_pg.scaffold_480000004|g.5653  ,nvec12094,_,3,-,-,-,N,-,155,-,-
jgi|Nemve1|220143|fgenesh1_pg.scaffold_480000009|m.5657 jgi|Nemve1|220143|fgenesh1_pg.scaffold_480000009|g.5657  ,nvec12095,_,1,-,-,-,N,-,349,-,-
jgi|Nemve1|220144|fgenesh1_pg.scaffold_480000010|m.5658 jgi|Nemve1|220144|fgenesh1_pg.scaffold_480000010|g.5658  ,nvec12096,_,3,-,-,-,N,-,107,-,-
jgi|Nemve1|220148|fgenesh1_pg.scaffold_481000001|m.23319 jgi|Nemve1|220148|fgenesh1_pg.scaffold_481000001|g.23319  ,nvec12097,M,3,-,-,-,Y,-,420,-,-
jgi|Nemve1|220156|fgenesh1_pg.scaffold_481000009|m.23325 jgi|Nemve1|220156|fgenesh1_pg.scaffold_481000009|g.23325  ,nvec12098,S,3,-,-,-,N,-,673,-,-
jgi|Nemve1|220157|fgenesh1_pg.scaffold_481000010|m.23326 jgi|Nemve1|220157|fgenesh1_pg.scaffold_481000010|g.23326  ,nvec12099,M,5,-,-,-,N,-,1039,-,-
jgi|Nemve1|220158|fgenesh1_pg.scaffold_481000011|m.23329 jgi|Nemve1|220158|fgenesh1_pg.scaffold_481000011|g.23329  ,nvec12100,S,3,-,-,-,N,-,183,-,-
jgi|Nemve1|220167|fgenesh1_pg.scaffold_482000009|m.15571 jgi|Nemve1|220167|fgenesh1_pg.scaffold_482000009|g.15571  ,nvec12101,S,4,-,-,-,N,-,235,-,-
jgi|Nemve1|220171|fgenesh1_pg.scaffold_483000001|m.1621 jgi|Nemve1|220171|fgenesh1_pg.scaffold_483000001|g.1621  ,nvec12102,_,4,-,-,-,N,-,203,-,-
jgi|Nemve1|220176|fgenesh1_pg.scaffold_483000006|m.1630 jgi|Nemve1|220176|fgenesh1_pg.scaffold_483000006|g.1630  ,nvec12103,_,1,-,-,-,N,-,265,-,-
jgi|Nemve1|220177|fgenesh1_pg.scaffold_483000007|m.1631 jgi|Nemve1|220177|fgenesh1_pg.scaffold_483000007|g.1631  ,nvec12104,_,2,-,-,-,N,-,408,-,-
jgi|Nemve1|220185|fgenesh1_pg.scaffold_484000003|m.34564 jgi|Nemve1|220185|fgenesh1_pg.scaffold_484000003|g.34564  ,nvec12105,S,1,-,-,-,N,-,1069,-,-
jgi|Nemve1|220185|fgenesh1_pg.scaffold_484000003|m.34565 jgi|Nemve1|220185|fgenesh1_pg.scaffold_484000003|g.34565  ,nvec12106,S,4,-,-,-,N,-,398,-,-
jgi|Nemve1|220189|fgenesh1_pg.scaffold_484000007|m.34569 jgi|Nemve1|220189|fgenesh1_pg.scaffold_484000007|g.34569  ,nvec12107,S,5,-,-,-,N,-,376,-,-
jgi|Nemve1|220191|fgenesh1_pg.scaffold_484000009|m.34571 jgi|Nemve1|220191|fgenesh1_pg.scaffold_484000009|g.34571  ,nvec12108,_,4,-,-,-,N,-,370,-,-
jgi|Nemve1|220197|fgenesh1_pg.scaffold_485000005|m.23187 jgi|Nemve1|220197|fgenesh1_pg.scaffold_485000005|g.23187  ,nvec12109,_,1,-,-,-,N,-,1777,-,-
jgi|Nemve1|220199|fgenesh1_pg.scaffold_485000007|m.23192 jgi|Nemve1|220199|fgenesh1_pg.scaffold_485000007|g.23192  ,nvec12110,_,2,-,-,-,N,-,592,-,-
jgi|Nemve1|220199|fgenesh1_pg.scaffold_485000007|m.23193 jgi|Nemve1|220199|fgenesh1_pg.scaffold_485000007|g.23193  ,nvec12111,_,1,-,-,-,N,-,328,-,-
jgi|Nemve1|220201|fgenesh1_pg.scaffold_485000009|m.23194 jgi|Nemve1|220201|fgenesh1_pg.scaffold_485000009|g.23194  ,nvec12112,S,5,-,-,-,N,-,600,-,-
jgi|Nemve1|220205|fgenesh1_pg.scaffold_486000003|m.6791 jgi|Nemve1|220205|fgenesh1_pg.scaffold_486000003|g.6791  ,nvec12113,_,2,-,-,-,N,-,335,-,-
jgi|Nemve1|220210|fgenesh1_pg.scaffold_486000008|m.6795 jgi|Nemve1|220210|fgenesh1_pg.scaffold_486000008|g.6795  ,nvec12114,_,3,-,-,-,N,-,373,-,-
jgi|Nemve1|220216|fgenesh1_pg.scaffold_488000001|m.1 jgi|Nemve1|220216|fgenesh1_pg.scaffold_488000001|g.1  ,nvec12115,_,1,-,-,-,N,-,400,-,-
jgi|Nemve1|220217|fgenesh1_pg.scaffold_488000002|m.3 jgi|Nemve1|220217|fgenesh1_pg.scaffold_488000002|g.3  ,nvec12116,_,1,-,-,-,N,-,535,-,-
jgi|Nemve1|220219|fgenesh1_pg.scaffold_488000004|m.4 jgi|Nemve1|220219|fgenesh1_pg.scaffold_488000004|g.4  ,nvec12117,_,3,-,-,-,N,-,185,-,-
jgi|Nemve1|220220|fgenesh1_pg.scaffold_488000005|m.5 jgi|Nemve1|220220|fgenesh1_pg.scaffold_488000005|g.5  ,nvec12118,_,1,-,-,-,N,-,140,-,-
jgi|Nemve1|220233|fgenesh1_pg.scaffold_489000003|m.2079 jgi|Nemve1|220233|fgenesh1_pg.scaffold_489000003|g.2079  ,nvec12119,_,1,-,-,-,N,-,223,-,-
jgi|Nemve1|220238|fgenesh1_pg.scaffold_489000008|m.2084 jgi|Nemve1|220238|fgenesh1_pg.scaffold_489000008|g.2084  ,nvec12120,_,2,-,-,-,N,-,228,-,-
jgi|Nemve1|220240|fgenesh1_pg.scaffold_489000010|m.2087 jgi|Nemve1|220240|fgenesh1_pg.scaffold_489000010|g.2087  ,nvec12121,S,1,-,-,-,N,-,488,-,-
jgi|Nemve1|220240|fgenesh1_pg.scaffold_489000010|m.2086 jgi|Nemve1|220240|fgenesh1_pg.scaffold_489000010|g.2086  ,nvec12122,_,4,-,-,-,N,-,489,-,-
jgi|Nemve1|220243|fgenesh1_pg.scaffold_490000003|m.34444 jgi|Nemve1|220243|fgenesh1_pg.scaffold_490000003|g.34444  ,nvec12123,_,2,-,-,-,N,-,331,-,-
jgi|Nemve1|220256|fgenesh1_pg.scaffold_491000006|m.34256 jgi|Nemve1|220256|fgenesh1_pg.scaffold_491000006|g.34256  ,nvec12124,_,2,-,-,-,N,-,1642,-,-
jgi|Nemve1|220257|fgenesh1_pg.scaffold_492000001|m.37189 jgi|Nemve1|220257|fgenesh1_pg.scaffold_492000001|g.37189  ,nvec12125,_,2,-,-,-,N,-,196,-,-
jgi|Nemve1|220269|fgenesh1_pg.scaffold_494000011|m.20507 jgi|Nemve1|220269|fgenesh1_pg.scaffold_494000011|g.20507  ,nvec12126,_,1,-,-,-,N,-,294,-,-
jgi|Nemve1|220271|fgenesh1_pg.scaffold_494000013|m.20514 jgi|Nemve1|220271|fgenesh1_pg.scaffold_494000013|g.20514  ,nvec12127,_,1,-,-,-,N,-,173,-,-
jgi|Nemve1|220275|fgenesh1_pg.scaffold_494000017|m.20517 jgi|Nemve1|220275|fgenesh1_pg.scaffold_494000017|g.20517  ,nvec12128,_,1,-,-,-,N,-,297,-,-
jgi|Nemve1|220287|fgenesh1_pg.scaffold_498000002|m.5777 jgi|Nemve1|220287|fgenesh1_pg.scaffold_498000002|g.5777  ,nvec12129,_,3,-,-,-,N,-,428,-,-
jgi|Nemve1|220290|fgenesh1_pg.scaffold_498000005|m.5782 jgi|Nemve1|220290|fgenesh1_pg.scaffold_498000005|g.5782  ,nvec12130,_,3,-,-,-,N,-,119,-,-
jgi|Nemve1|220291|fgenesh1_pg.scaffold_498000006|m.5783 jgi|Nemve1|220291|fgenesh1_pg.scaffold_498000006|g.5783  ,nvec12131,_,1,-,-,-,N,-,265,-,-
jgi|Nemve1|220294|fgenesh1_pg.scaffold_498000009|m.5789 jgi|Nemve1|220294|fgenesh1_pg.scaffold_498000009|g.5789  ,nvec12132,_,2,-,-,-,N,-,453,-,-
jgi|Nemve1|220298|fgenesh1_pg.scaffold_498000013|m.5793 jgi|Nemve1|220298|fgenesh1_pg.scaffold_498000013|g.5793  ,nvec12133,_,1,-,-,-,N,-,419,-,-
jgi|Nemve1|220300|fgenesh1_pg.scaffold_498000015|m.5796 jgi|Nemve1|220300|fgenesh1_pg.scaffold_498000015|g.5796  ,nvec12134,_,1,-,-,-,N,-,415,-,-
jgi|Nemve1|220308|fgenesh1_pg.scaffold_499000007|m.5034 jgi|Nemve1|220308|fgenesh1_pg.scaffold_499000007|g.5034  ,nvec12135,_,5,-,-,-,N,-,186,-,-
jgi|Nemve1|220309|fgenesh1_pg.scaffold_499000008|m.5036 jgi|Nemve1|220309|fgenesh1_pg.scaffold_499000008|g.5036  ,nvec12136,_,1,-,-,-,N,-,606,-,-
jgi|Nemve1|220314|fgenesh1_pg.scaffold_499000013|m.5045 jgi|Nemve1|220314|fgenesh1_pg.scaffold_499000013|g.5045  ,nvec12137,_,1,-,-,-,N,-,273,-,-
jgi|Nemve1|220315|fgenesh1_pg.scaffold_499000014|m.5047 jgi|Nemve1|220315|fgenesh1_pg.scaffold_499000014|g.5047  ,nvec12138,_,1,-,-,-,N,-,227,-,-
jgi|Nemve1|220325|fgenesh1_pg.scaffold_502000002|m.24238 jgi|Nemve1|220325|fgenesh1_pg.scaffold_502000002|g.24238  ,nvec12139,S,5,-,-,-,N,-,589,-,-
jgi|Nemve1|220327|fgenesh1_pg.scaffold_502000004|m.24243 jgi|Nemve1|220327|fgenesh1_pg.scaffold_502000004|g.24243  ,nvec12140,_,3,-,-,-,N,-,200,-,-
jgi|Nemve1|220328|fgenesh1_pg.scaffold_502000005|m.24246 jgi|Nemve1|220328|fgenesh1_pg.scaffold_502000005|g.24246  ,nvec12141,_,4,-,-,-,N,-,352,-,-
jgi|Nemve1|220331|fgenesh1_pg.scaffold_503000001|m.23231 jgi|Nemve1|220331|fgenesh1_pg.scaffold_503000001|g.23231  ,nvec12142,_,1,-,-,-,N,-,257,-,-
jgi|Nemve1|220336|fgenesh1_pg.scaffold_503000006|m.23244 jgi|Nemve1|220336|fgenesh1_pg.scaffold_503000006|g.23244  ,nvec12143,_,2,-,-,-,N,-,120,-,-
jgi|Nemve1|220337|fgenesh1_pg.scaffold_503000007|m.23245 jgi|Nemve1|220337|fgenesh1_pg.scaffold_503000007|g.23245  ,nvec12144,_,3,-,-,-,N,-,145,-,-
jgi|Nemve1|220344|fgenesh1_pg.scaffold_505000004|m.34439 jgi|Nemve1|220344|fgenesh1_pg.scaffold_505000004|g.34439  ,nvec12145,M,3,-,-,-,Y,-,294,-,-
jgi|Nemve1|220345|fgenesh1_pg.scaffold_505000005|m.34441 jgi|Nemve1|220345|fgenesh1_pg.scaffold_505000005|g.34441  ,nvec12146,_,1,-,-,-,N,-,716,-,-
jgi|Nemve1|220346|fgenesh1_pg.scaffold_505000006|m.34442 jgi|Nemve1|220346|fgenesh1_pg.scaffold_505000006|g.34442  ,nvec12147,_,2,-,-,-,N,-,163,-,-
jgi|Nemve1|220348|fgenesh1_pg.scaffold_506000002|m.9433 jgi|Nemve1|220348|fgenesh1_pg.scaffold_506000002|g.9433  ,nvec12148,S,4,-,-,-,N,-,892,-,-
jgi|Nemve1|220355|fgenesh1_pg.scaffold_506000009|m.9443 jgi|Nemve1|220355|fgenesh1_pg.scaffold_506000009|g.9443  ,nvec12149,_,5,-,-,-,N,-,363,-,-
jgi|Nemve1|220356|fgenesh1_pg.scaffold_506000010|m.9444 jgi|Nemve1|220356|fgenesh1_pg.scaffold_506000010|g.9444  ,nvec12150,S,1,-,-,-,N,-,562,-,-
jgi|Nemve1|220357|fgenesh1_pg.scaffold_506000011|m.9445 jgi|Nemve1|220357|fgenesh1_pg.scaffold_506000011|g.9445  ,nvec12151,_,2,-,-,-,N,-,332,-,-
jgi|Nemve1|220357|fgenesh1_pg.scaffold_506000011|m.9446 jgi|Nemve1|220357|fgenesh1_pg.scaffold_506000011|g.9446  ,nvec12152,S,1,-,-,-,N,-,308,-,-
jgi|Nemve1|22035|gw.62.57.1|m.2486 jgi|Nemve1|22035|gw.62.57.1|g.2486  ,nvec12153,_,1,-,-,-,N,-,480,-,-
jgi|Nemve1|220361|fgenesh1_pg.scaffold_507000002|m.20373 jgi|Nemve1|220361|fgenesh1_pg.scaffold_507000002|g.20373  ,nvec12154,_,2,-,-,-,N,-,292,-,-
jgi|Nemve1|220376|fgenesh1_pg.scaffold_508000011|m.19481 jgi|Nemve1|220376|fgenesh1_pg.scaffold_508000011|g.19481  ,nvec12155,_,1,-,-,-,N,-,292,-,-
jgi|Nemve1|220377|fgenesh1_pg.scaffold_508000012|m.19482 jgi|Nemve1|220377|fgenesh1_pg.scaffold_508000012|g.19482  ,nvec12156,S,4,-,-,-,N,-,511,-,-
jgi|Nemve1|220379|fgenesh1_pg.scaffold_508000014|m.19487 jgi|Nemve1|220379|fgenesh1_pg.scaffold_508000014|g.19487  ,nvec12157,S,1,-,-,-,N,-,267,-,-
jgi|Nemve1|22037|gw.86.101.1|m.8891 jgi|Nemve1|22037|gw.86.101.1|g.8891  ,nvec12158,_,1,-,-,-,N,-,108,-,-
jgi|Nemve1|22037|gw.86.101.1|m.8892 jgi|Nemve1|22037|gw.86.101.1|g.8892  ,nvec12159,_,2,-,-,-,N,-,107,-,-
jgi|Nemve1|220391|fgenesh1_pg.scaffold_517000001|m.4789 jgi|Nemve1|220391|fgenesh1_pg.scaffold_517000001|g.4789  ,nvec12160,S,1,-,-,-,N,-,416,-,-
jgi|Nemve1|220391|fgenesh1_pg.scaffold_517000001|m.4791 jgi|Nemve1|220391|fgenesh1_pg.scaffold_517000001|g.4791  ,nvec12161,_,3,-,-,-,N,-,298,-,-
jgi|Nemve1|220391|fgenesh1_pg.scaffold_517000001|m.4790 jgi|Nemve1|220391|fgenesh1_pg.scaffold_517000001|g.4790  ,nvec12162,M,3,-,-,-,Y,-,305,-,-
jgi|Nemve1|2203|gw.507.2.1|m.20379 jgi|Nemve1|2203|gw.507.2.1|g.20379  ,nvec12163,_,2,-,-,-,N,-,203,-,-
jgi|Nemve1|220404|fgenesh1_pg.scaffold_518000008|m.15764 jgi|Nemve1|220404|fgenesh1_pg.scaffold_518000008|g.15764  ,nvec12164,_,1,-,-,-,N,-,158,-,-
jgi|Nemve1|220410|fgenesh1_pg.scaffold_518000014|m.15769 jgi|Nemve1|220410|fgenesh1_pg.scaffold_518000014|g.15769  ,nvec12165,_,2,-,-,-,N,-,298,-,-
jgi|Nemve1|220424|fgenesh1_pg.scaffold_519000013|m.33632 jgi|Nemve1|220424|fgenesh1_pg.scaffold_519000013|g.33632  ,nvec12166,_,2,-,-,-,N,-,231,-,-
jgi|Nemve1|220426|fgenesh1_pg.scaffold_520000002|m.36704 jgi|Nemve1|220426|fgenesh1_pg.scaffold_520000002|g.36704  ,nvec12167,S,1,-,-,-,N,-,342,-,-
jgi|Nemve1|220428|fgenesh1_pg.scaffold_521000002|m.2637 jgi|Nemve1|220428|fgenesh1_pg.scaffold_521000002|g.2637  ,nvec12168,S,1,-,-,-,N,-,262,-,-
jgi|Nemve1|220432|fgenesh1_pg.scaffold_521000006|m.2639 jgi|Nemve1|220432|fgenesh1_pg.scaffold_521000006|g.2639  ,nvec12169,_,2,-,-,-,N,-,473,-,-
jgi|Nemve1|220433|fgenesh1_pg.scaffold_521000007|m.2641 jgi|Nemve1|220433|fgenesh1_pg.scaffold_521000007|g.2641  ,nvec12170,_,2,-,-,-,N,-,563,-,-
jgi|Nemve1|220440|fgenesh1_pg.scaffold_522000006|m.7497 jgi|Nemve1|220440|fgenesh1_pg.scaffold_522000006|g.7497  ,nvec12171,M,2,-,-,-,Y,-,569,-,-
jgi|Nemve1|220440|fgenesh1_pg.scaffold_522000006|m.7498 jgi|Nemve1|220440|fgenesh1_pg.scaffold_522000006|g.7498  ,nvec12172,M,3,-,-,-,Y,-,477,-,-
jgi|Nemve1|220441|fgenesh1_pg.scaffold_522000007|m.7499 jgi|Nemve1|220441|fgenesh1_pg.scaffold_522000007|g.7499  ,nvec12173,_,3,-,-,-,N,-,213,-,-
jgi|Nemve1|220465|fgenesh1_pg.scaffold_525000009|m.32587 jgi|Nemve1|220465|fgenesh1_pg.scaffold_525000009|g.32587  ,nvec12174,S,1,-,-,-,N,-,225,-,-
jgi|Nemve1|220470|fgenesh1_pg.scaffold_526000001|m.34399 jgi|Nemve1|220470|fgenesh1_pg.scaffold_526000001|g.34399  ,nvec12175,_,1,-,-,-,N,-,399,-,-
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005|m.16491 jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005|g.16491  ,nvec12176,_,3,-,-,-,N,-,305,-,-
jgi|Nemve1|220484|fgenesh1_pg.scaffold_527000010|m.16497 jgi|Nemve1|220484|fgenesh1_pg.scaffold_527000010|g.16497  ,nvec12177,_,3,-,-,-,N,-,347,-,-
jgi|Nemve1|220487|fgenesh1_pg.scaffold_527000013|m.16501 jgi|Nemve1|220487|fgenesh1_pg.scaffold_527000013|g.16501  ,nvec12178,_,2,-,-,-,N,-,119,-,-
jgi|Nemve1|220488|fgenesh1_pg.scaffold_527000014|m.16502 jgi|Nemve1|220488|fgenesh1_pg.scaffold_527000014|g.16502  ,nvec12179,M,4,-,-,-,N,-,417,-,-
jgi|Nemve1|220528|fgenesh1_pg.scaffold_535000002|m.34231 jgi|Nemve1|220528|fgenesh1_pg.scaffold_535000002|g.34231  ,nvec12180,_,2,-,-,-,N,-,224,-,-
jgi|Nemve1|220531|fgenesh1_pg.scaffold_535000005|m.34233 jgi|Nemve1|220531|fgenesh1_pg.scaffold_535000005|g.34233  ,nvec12181,_,4,-,-,-,N,-,200,-,-
jgi|Nemve1|220532|fgenesh1_pg.scaffold_535000006|m.34234 jgi|Nemve1|220532|fgenesh1_pg.scaffold_535000006|g.34234  ,nvec12182,_,1,-,-,-,N,-,201,-,-
jgi|Nemve1|220534|fgenesh1_pg.scaffold_535000008|m.34236 jgi|Nemve1|220534|fgenesh1_pg.scaffold_535000008|g.34236  ,nvec12183,_,2,-,-,-,N,-,312,-,-
jgi|Nemve1|220536|fgenesh1_pg.scaffold_536000002|m.5887 jgi|Nemve1|220536|fgenesh1_pg.scaffold_536000002|g.5887  ,nvec12184,_,4,-,-,-,N,-,163,-,-
jgi|Nemve1|220538|fgenesh1_pg.scaffold_536000004|m.5889 jgi|Nemve1|220538|fgenesh1_pg.scaffold_536000004|g.5889  ,nvec12185,_,3,-,-,-,N,-,362,-,-
jgi|Nemve1|220540|fgenesh1_pg.scaffold_536000006|m.5893 jgi|Nemve1|220540|fgenesh1_pg.scaffold_536000006|g.5893  ,nvec12186,_,1,-,-,-,N,-,217,-,-
jgi|Nemve1|220549|fgenesh1_pg.scaffold_538000002|m.3846 jgi|Nemve1|220549|fgenesh1_pg.scaffold_538000002|g.3846  ,nvec12187,_,2,-,-,-,N,-,367,-,-
jgi|Nemve1|220553|fgenesh1_pg.scaffold_538000006|m.3857 jgi|Nemve1|220553|fgenesh1_pg.scaffold_538000006|g.3857  ,nvec12188,_,1,-,-,-,N,-,191,-,-
jgi|Nemve1|220566|fgenesh1_pg.scaffold_541000001|m.3806 jgi|Nemve1|220566|fgenesh1_pg.scaffold_541000001|g.3806  ,nvec12189,_,2,-,-,-,N,-,541,-,-
jgi|Nemve1|220577|fgenesh1_pg.scaffold_542000003|m.37191 jgi|Nemve1|220577|fgenesh1_pg.scaffold_542000003|g.37191  ,nvec12190,S,2,-,-,-,N,-,590,-,-
jgi|Nemve1|220581|fgenesh1_pg.scaffold_543000004|m.6860 jgi|Nemve1|220581|fgenesh1_pg.scaffold_543000004|g.6860  ,nvec12191,_,2,-,-,-,N,-,161,-,-
jgi|Nemve1|220584|fgenesh1_pg.scaffold_543000007|m.6868 jgi|Nemve1|220584|fgenesh1_pg.scaffold_543000007|g.6868  ,nvec12192,_,2,-,-,-,N,-,157,-,-
jgi|Nemve1|220590|fgenesh1_pg.scaffold_544000005|m.7437 jgi|Nemve1|220590|fgenesh1_pg.scaffold_544000005|g.7437  ,nvec12193,_,3,-,-,-,N,-,132,-,-
jgi|Nemve1|220593|fgenesh1_pg.scaffold_544000008|m.7438 jgi|Nemve1|220593|fgenesh1_pg.scaffold_544000008|g.7438  ,nvec12194,_,1,-,-,-,N,-,426,-,-
jgi|Nemve1|220599|fgenesh1_pg.scaffold_545000001|m.4378 jgi|Nemve1|220599|fgenesh1_pg.scaffold_545000001|g.4378  ,nvec12195,_,2,-,-,-,N,-,846,-,-
jgi|Nemve1|220603|fgenesh1_pg.scaffold_545000005|m.4384 jgi|Nemve1|220603|fgenesh1_pg.scaffold_545000005|g.4384  ,nvec12196,_,4,-,-,-,N,-,393,-,-
jgi|Nemve1|220607|fgenesh1_pg.scaffold_545000009|m.4388 jgi|Nemve1|220607|fgenesh1_pg.scaffold_545000009|g.4388  ,nvec12197,_,2,-,-,-,N,-,636,-,-
jgi|Nemve1|220610|fgenesh1_pg.scaffold_546000001|m.22048 jgi|Nemve1|220610|fgenesh1_pg.scaffold_546000001|g.22048  ,nvec12198,_,1,-,-,-,N,-,271,-,-
jgi|Nemve1|220612|fgenesh1_pg.scaffold_546000003|m.22052 jgi|Nemve1|220612|fgenesh1_pg.scaffold_546000003|g.22052  ,nvec12199,_,5,-,-,-,N,-,169,-,-
jgi|Nemve1|220613|fgenesh1_pg.scaffold_546000004|m.22053 jgi|Nemve1|220613|fgenesh1_pg.scaffold_546000004|g.22053  ,nvec12200,_,5,-,-,-,N,-,362,-,-
jgi|Nemve1|220616|fgenesh1_pg.scaffold_546000007|m.22056 jgi|Nemve1|220616|fgenesh1_pg.scaffold_546000007|g.22056  ,nvec12201,_,1,-,-,-,N,-,218,-,-
jgi|Nemve1|220618|fgenesh1_pg.scaffold_547000002|m.10509 jgi|Nemve1|220618|fgenesh1_pg.scaffold_547000002|g.10509  ,nvec12202,M,4,-,-,-,N,-,543,-,-
jgi|Nemve1|220623|fgenesh1_pg.scaffold_548000001|m.34171 jgi|Nemve1|220623|fgenesh1_pg.scaffold_548000001|g.34171  ,nvec12203,S,1,-,-,-,N,-,296,-,-
jgi|Nemve1|220626|fgenesh1_pg.scaffold_548000004|m.34175 jgi|Nemve1|220626|fgenesh1_pg.scaffold_548000004|g.34175  ,nvec12204,_,5,-,-,-,N,-,134,-,-
jgi|Nemve1|220640|fgenesh1_pg.scaffold_549000011|m.8572 jgi|Nemve1|220640|fgenesh1_pg.scaffold_549000011|g.8572  ,nvec12205,S,1,-,-,-,N,-,210,-,-
jgi|Nemve1|220644|fgenesh1_pg.scaffold_550000004|m.33786 jgi|Nemve1|220644|fgenesh1_pg.scaffold_550000004|g.33786  ,nvec12206,_,1,-,-,-,N,-,649,-,-
jgi|Nemve1|220645|fgenesh1_pg.scaffold_550000005|m.33788 jgi|Nemve1|220645|fgenesh1_pg.scaffold_550000005|g.33788  ,nvec12207,_,3,-,-,-,N,-,176,-,-
jgi|Nemve1|220646|fgenesh1_pg.scaffold_551000001|m.37042 jgi|Nemve1|220646|fgenesh1_pg.scaffold_551000001|g.37042  ,nvec12208,_,2,-,-,-,N,-,288,-,-
jgi|Nemve1|220648|fgenesh1_pg.scaffold_552000001|m.33464 jgi|Nemve1|220648|fgenesh1_pg.scaffold_552000001|g.33464  ,nvec12209,_,1,-,-,-,N,-,282,-,-
jgi|Nemve1|220651|fgenesh1_pg.scaffold_552000004|m.33479 jgi|Nemve1|220651|fgenesh1_pg.scaffold_552000004|g.33479  ,nvec12210,M,2,-,-,-,Y,-,398,-,-
jgi|Nemve1|220662|fgenesh1_pg.scaffold_553000008|m.32481 jgi|Nemve1|220662|fgenesh1_pg.scaffold_553000008|g.32481  ,nvec12211,_,1,-,-,-,N,-,157,-,-
