transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
sctid64446,scil30127,_ , 3, -, -, -,  N,-,821,-,-
sctid64452,scil30128,S , 1, -, -, -,  N,-,584,-,-
sctid64456,scil30129,_ , 1, -, -, -,  N,-,705,-,-
sctid64460,scil30130,_ , 2, -, -, -,  N,-,300,-,-
sctid64461,scil30131,M , 3, -, -, -,  Y,-,508,-,-
sctid64463,scil30132,M , 5, -, -, -,  N,-,220,-,-
sctid64464,scil30133,_ , 2, -, -, -,  N,-,102,-,-
sctid64465,scil30134,_ , 4, -, -, -,  N,-,317,-,-
sctid64468,scil30135,_ , 2, -, -, -,  N,-,508,-,-
sctid64469,scil30136,_ , 3, -, -, -,  N,-,670,-,-
sctid64471,scil30137,S , 2, -, -, -,  N,-,545,-,-
sctid64471,scil30138,_ , 1, -, -, -,  N,-,129,-,-
sctid64473,scil30139,S , 3, -, -, -,  N,-,228,-,-
sctid64475,scil30140,S , 1, -, -, -,  N,-,398,-,-
sctid64476,scil30141,_ , 3, -, -, -,  N,-,346,-,-
sctid64477,scil30142,S , 2, -, -, -,  N,-,453,-,-
sctid64478,scil30143,_ , 2, -, -, -,  N,-,369,-,-
sctid64481,scil30144,_ , 5, -, -, -,  N,-,559,-,-
sctid64483,scil30145,S , 2, -, -, -,  N,-,453,-,-
sctid64484,scil30146,S , 1, -, -, -,  N,-,398,-,-
sctid64486,scil30147,S , 4, -, -, -,  N,-,190,-,-
sctid64492,scil30148,S , 5, -, -, -,  N,-,180,-,-
sctid64494,scil30149,_ , 2, -, -, -,  N,-,316,-,-
sctid64497,scil30150,S , 1, -, -, -,  N,-,503,-,-
sctid64499,scil30151,_ , 1, -, -, -,  N,-,117,-,-
sctid64499,scil30152,_ , 2, -, -, -,  N,-,636,-,-
sctid6449,scil30153,M , 3, -, -, -,  Y,-,2285,-,-
sctid64502,scil30154,S , 2, -, -, -,  N,-,1084,-,-
sctid64504,scil30155,_ , 1, -, -, -,  N,-,274,-,-
sctid64505,scil30156,_ , 1, -, -, -,  N,-,114,-,-
sctid64506,scil30157,_ , 1, -, -, -,  N,-,117,-,-
sctid64506,scil30158,_ , 2, -, -, -,  N,-,663,-,-
sctid64509,scil30159,_ , 2, -, -, -,  N,-,465,-,-
sctid64511,scil30160,_ , 2, -, -, -,  N,-,540,-,-
sctid64513,scil30161,_ , 2, -, -, -,  N,-,575,-,-
sctid64515,scil30162,S , 1, -, -, -,  N,-,647,-,-
sctid64520,scil30163,S , 2, -, -, -,  N,-,418,-,-
sctid64523,scil30164,_ , 3, -, -, -,  N,-,103,-,-
sctid64524,scil30165,_ , 2, -, -, -,  N,-,243,-,-
sctid64525,scil30166,_ , 1, -, -, -,  N,-,117,-,-
sctid64525,scil30167,_ , 2, -, -, -,  N,-,663,-,-
sctid64528,scil30168,_ , 4, -, -, -,  N,-,193,-,-
sctid64529,scil30169,M , 3, -, -, -,  Y,-,223,-,-
sctid6452,scil30170,M , 4, -, -, -,  N,-,2156,-,-
sctid64531,scil30171,_ , 2, -, -, -,  N,-,623,-,-
sctid64533,scil30172,_ , 1, -, -, -,  N,-,117,-,-
sctid64533,scil30173,_ , 2, -, -, -,  N,-,635,-,-
sctid64536,scil30174,_ , 4, -, -, -,  N,-,435,-,-
sctid64537,scil30175,_ , 2, -, -, -,  N,-,600,-,-
sctid64539,scil30176,_ , 2, -, -, -,  N,-,586,-,-
sctid64542,scil30177,_ , 2, -, -, -,  N,-,643,-,-
sctid64543,scil30178,_ , 1, -, -, -,  N,-,342,-,-
sctid64544,scil30179,_ , 2, -, -, -,  N,-,437,-,-
sctid64546,scil30180,_ , 2, -, -, -,  N,-,485,-,-
sctid64548,scil30181,_ , 2, -, -, -,  N,-,487,-,-
sctid64549,scil30182,_ , 1, -, -, -,  N,-,613,-,-
sctid64550,scil30183,_ , 5, -, -, -,  N,-,685,-,-
sctid64551,scil30184,_ , 2, -, -, -,  N,-,406,-,-
sctid64560,scil30185,_ , 2, -, -, -,  N,-,373,-,-
sctid64562,scil30186,S , 2, -, -, -,  N,-,376,-,-
sctid64563,scil30187,S , 5, -, -, -,  N,-,635,-,-
sctid64565,scil30188,_ , 5, -, -, -,  N,-,558,-,-
sctid64567,scil30189,S , 5, -, -, -,  N,-,413,-,-
sctid6456,scil30190,_ , 2, -, -, -,  N,-,2299,-,-
sctid6456,scil30191,_ , 2, -, -, -,  N,-,144,-,-
sctid64572,scil30192,_ , 4, -, -, -,  N,-,370,-,-
sctid64574,scil30193,_ , 2, -, -, -,  N,-,703,-,-
sctid64576,scil30194,_ , 1, -, -, -,  N,-,793,-,-
sctid64577,scil30195,_ , 3, -, -, -,  N,-,504,-,-
sctid64578,scil30196,_ , 5, -, -, -,  N,-,558,-,-
sctid64581,scil30197,_ , 5, -, -, -,  N,-,385,-,-
sctid64583,scil30198,_ , 2, -, -, -,  N,-,543,-,-
sctid64584,scil30199,_ , 1, -, -, -,  N,-,703,-,-
sctid64588,scil30200,_ , 2, -, -, -,  N,-,368,-,-
sctid64591,scil30201,_ , 4, -, -, -,  N,-,404,-,-
sctid64593,scil30202,_ , 3, -, -, -,  N,-,601,-,-
sctid64596,scil30203,_ , 2, -, -, -,  N,-,704,-,-
sctid64599,scil30204,_ , 4, -, -, -,  N,-,441,-,-
sctid64601,scil30205,_ , 2, -, -, -,  N,-,635,-,-
sctid64601,scil30206,_ , 1, -, -, -,  N,-,117,-,-
sctid64604,scil30207,_ , 2, -, -, -,  N,-,703,-,-
sctid64606,scil30208,S , 1, -, -, -,  N,-,183,-,-
sctid64606,scil30209,_ , 1, -, -, -,  N,-,1086,-,-
sctid64609,scil30210,M , 3, -, -, -,  Y,-,407,-,-
sctid64611,scil30211,_ , 2, -, -, -,  N,-,606,-,-
sctid64612,scil30212,_ , 2, -, -, -,  N,-,703,-,-
sctid64614,scil30213,_ , 5, -, -, -,  N,-,558,-,-
sctid64616,scil30214,_ , 1, -, -, -,  N,-,320,-,-
sctid64618,scil30215,S , 1, -, -, -,  N,-,552,-,-
sctid64622,scil30216,M , 5, -, -, -,  N,-,145,-,-
sctid64623,scil30217,_ , 2, -, -, -,  N,-,265,-,-
sctid64624,scil30218,_ , 1, -, -, -,  N,-,439,-,-
sctid64627,scil30219,_ , 4, -, -, -,  N,-,703,-,-
sctid64629,scil30220,S , 1, -, -, -,  N,-,395,-,-
sctid6462,scil30221,_ , 5, -, -, -,  N,-,108,-,-
sctid6462,scil30222,_ , 2, -, -, -,  N,-,2039,-,-
sctid64630,scil30223,_ , 2, -, -, -,  N,-,312,-,-
sctid64632,scil30224,M , 4, -, -, -,  N,-,109,-,-
sctid64634,scil30225,_ , 5, -, -, -,  N,-,617,-,-
sctid64635,scil30226,_ , 1, -, -, -,  N,-,117,-,-
sctid64635,scil30227,_ , 2, -, -, -,  N,-,662,-,-
sctid64638,scil30228,_ , 1, -, -, -,  N,-,577,-,-
sctid64642,scil30229,S , 1, -, -, -,  N,-,171,-,-
sctid64643,scil30230,_ , 1, -, -, -,  N,-,463,-,-
sctid64644,scil30231,M , 1, hsap1409, mmus785, scer857,  Y,DLAT,490,Dlat,LAT1
sctid64647,scil30232,S , 1, -, -, -,  N,-,664,-,-
sctid64650,scil30233,M , 1, -, -, -,  N,-,432,-,-
sctid64653,scil30234,S , 3, -, -, -,  N,-,267,-,-
sctid64655,scil30235,S , 3, -, -, -,  N,-,387,-,-
sctid64657,scil30236,_ , 3, -, -, -,  N,-,503,-,-
sctid64660,scil30237,M , 4, -, -, -,  N,-,199,-,-
sctid64661,scil30238,_ , 3, -, -, -,  N,-,114,-,-
sctid64662,scil30239,M , 5, -, -, -,  N,-,451,-,-
sctid64663,scil30240,_ , 5, -, -, -,  N,-,483,-,-
sctid64663,scil30241,_ , 3, -, -, -,  N,-,320,-,-
sctid64668,scil30242,_ , 5, -, -, -,  N,-,107,-,-
sctid64669,scil30243,M , 5, -, -, -,  N,-,451,-,-
sctid64670,scil30244,_ , 1, -, -, -,  N,-,254,-,-
sctid64673,scil30245,_ , 1, -, -, -,  N,-,117,-,-
sctid64673,scil30246,_ , 2, -, -, -,  N,-,634,-,-
sctid64676,scil30247,_ , 2, -, -, -,  N,-,634,-,-
sctid64676,scil30248,_ , 1, -, -, -,  N,-,117,-,-
sctid64679,scil30249,_ , 1, -, -, -,  N,-,637,-,-
sctid64682,scil30250,_ , 2, hsap323, mmus503, -,  Y,CCT7,560,Cct7,-
sctid64686,scil30251,_ , 1, -, -, -,  N,-,117,-,-
sctid64686,scil30252,_ , 2, -, -, -,  N,-,634,-,-
sctid64689,scil30253,S , 1, -, -, -,  N,-,449,-,-
sctid64691,scil30254,_ , 2, -, -, -,  N,-,394,-,-
sctid64694,scil30255,_ , 2, -, -, -,  N,-,702,-,-
sctid64696,scil30256,_ , 1, -, -, -,  N,-,641,-,-
sctid64702,scil30257,S , 2, -, -, -,  N,-,368,-,-
sctid64703,scil30258,_ , 2, -, -, -,  N,-,522,-,-
sctid64705,scil30259,M , 4, -, -, -,  N,-,215,-,-
sctid64708,scil30260,S , 3, -, -, -,  N,-,264,-,-
sctid6470,scil30261,_ , 2, -, -, -,  N,-,998,-,-
sctid64713,scil30262,_ , 3, -, -, -,  N,-,1396,-,-
sctid64713,scil30263,M , 3, -, -, -,  Y,-,345,-,-
sctid64719,scil30264,_ , 1, -, -, -,  N,-,419,-,-
sctid64722,scil30265,M , 2, -, -, -,  Y,-,614,-,-
sctid64727,scil30266,_ , 3, -, -, -,  N,-,380,-,-
sctid64728,scil30267,S , 1, -, -, -,  N,-,298,-,-
sctid64730,scil30268,_ , 4, -, -, -,  N,-,523,-,-
sctid64732,scil30269,S , 1, -, -, -,  N,-,477,-,-
sctid64735,scil30270,_ , 2, -, -, -,  N,-,548,-,-
sctid64739,scil30271,M , 2, -, -, scer1057,  Y,-,404,-,POS5
sctid6473,scil30272,S , 3, -, -, -,  N,-,1114,-,-
sctid64740,scil30273,M , 2, -, -, -,  Y,-,523,-,-
sctid64742,scil30274,_ , 4, -, -, -,  N,-,152,-,-
sctid64743,scil30275,_ , 2, -, -, -,  N,-,418,-,-
sctid64744,scil30276,_ , 2, -, -, -,  N,-,256,-,-
sctid64746,scil30277,_ , 4, -, -, -,  N,-,646,-,-
sctid64748,scil30278,_ , 2, -, -, -,  N,-,416,-,-
sctid6474,scil30279,M , 4, -, -, -,  N,-,141,-,-
sctid64750,scil30280,S , 1, -, -, -,  N,-,522,-,-
sctid64753,scil30281,_ , 2, -, -, -,  N,-,492,-,-
sctid64756,scil30282,M , 3, -, -, -,  Y,-,126,-,-
sctid64759,scil30283,_ , 2, -, -, -,  N,-,701,-,-
sctid64761,scil30284,S , 4, -, -, -,  N,-,332,-,-
sctid64765,scil30285,S , 2, -, -, -,  N,-,542,-,-
sctid64765,scil30286,_ , 2, -, -, -,  N,-,147,-,-
sctid64767,scil30287,M , 4, -, -, -,  N,-,624,-,-
sctid64769,scil30288,M , 4, -, -, -,  N,-,519,-,-
sctid64772,scil30289,S , 5, -, -, -,  N,-,411,-,-
sctid64777,scil30290,_ , 5, -, -, -,  N,-,508,-,-
sctid64778,scil30291,_ , 2, -, -, -,  N,-,701,-,-
sctid64780,scil30292,_ , 4, -, -, -,  N,-,535,-,-
sctid64782,scil30293,_ , 2, -, -, -,  N,-,246,-,-
sctid64786,scil30294,_ , 2, -, -, -,  N,-,555,-,-
sctid64788,scil30295,_ , 2, -, -, -,  N,-,488,-,-
sctid6478,scil30296,M , 2, -, -, -,  Y,-,482,-,-
sctid64790,scil30297,_ , 1, -, -, -,  N,-,445,-,-
sctid64793,scil30298,M , 5, -, -, -,  N,-,702,-,-
sctid64794,scil30299,S , 1, -, -, -,  N,-,200,-,-
sctid64797,scil30300,M , 2, -, -, -,  Y,-,171,-,-
sctid64799,scil30301,_ , 2, -, -, -,  N,-,701,-,-
sctid647,scil30302,M , 5, -, -, -,  N,-,5160,-,-
sctid64801,scil30303,_ , 1, -, -, -,  N,-,212,-,-
sctid64804,scil30304,_ , 1, -, -, -,  N,-,680,-,-
sctid64806,scil30305,_ , 1, -, -, -,  N,-,158,-,-
sctid64807,scil30306,_ , 5, -, -, -,  N,-,105,-,-
sctid64809,scil30307,_ , 3, -, -, -,  N,-,640,-,-
sctid64814,scil30308,_ , 2, -, -, -,  N,-,237,-,-
sctid64815,scil30309,M , 4, -, -, -,  N,-,308,-,-
sctid64818,scil30310,_ , 2, -, -, -,  N,-,1175,-,-
sctid64824,scil30311,_ , 1, -, -, -,  N,-,422,-,-
sctid64827,scil30312,S , 4, -, -, -,  N,-,487,-,-
sctid64828,scil30313,_ , 2, -, -, -,  N,-,180,-,-
sctid64829,scil30314,S , 1, -, -, -,  N,-,229,-,-
sctid64832,scil30315,S , 1, -, -, -,  N,-,517,-,-
sctid64834,scil30316,_ , 4, -, -, -,  N,-,390,-,-
sctid64836,scil30317,S , 2, -, -, -,  N,-,610,-,-
sctid64841,scil30318,_ , 4, -, -, -,  N,-,381,-,-
sctid64842,scil30319,_ , 3, -, -, -,  N,-,637,-,-
sctid64844,scil30320,_ , 4, -, -, -,  N,-,448,-,-
sctid64847,scil30321,_ , 1, -, -, -,  N,-,411,-,-
sctid64848,scil30322,S , 2, -, -, -,  N,-,293,-,-
sctid64850,scil30323,_ , 5, -, -, -,  N,-,555,-,-
sctid64853,scil30324,_ , 2, -, -, -,  N,-,272,-,-
sctid64855,scil30325,S , 5, -, -, -,  N,-,323,-,-
sctid64857,scil30326,M , 5, -, -, -,  N,-,642,-,-
sctid64859,scil30327,_ , 2, -, -, -,  N,-,361,-,-
sctid6485,scil30328,_ , 2, -, -, -,  N,-,2008,-,-
sctid64860,scil30329,_ , 2, -, -, -,  N,-,253,-,-
sctid64862,scil30330,S , 2, -, -, -,  N,-,581,-,-
sctid64863,scil30331,_ , 1, -, -, -,  N,-,200,-,-
sctid64864,scil30332,_ , 1, -, -, -,  N,-,386,-,-
sctid64866,scil30333,_ , 4, -, -, -,  N,-,363,-,-
sctid64868,scil30334,S , 5, -, -, -,  N,-,559,-,-
sctid64872,scil30335,_ , 5, -, -, -,  N,-,501,-,-
sctid64874,scil30336,_ , 4, -, -, -,  N,-,466,-,-
sctid64875,scil30337,S , 3, -, -, -,  N,-,581,-,-
sctid64876,scil30338,S , 1, -, -, -,  N,-,585,-,-
sctid64877,scil30339,_ , 3, -, -, -,  N,-,486,-,-
sctid64879,scil30340,_ , 1, -, -, -,  N,-,576,-,-
sctid64884,scil30341,_ , 2, -, -, -,  N,-,365,-,-
sctid64887,scil30342,S , 5, -, -, -,  N,-,700,-,-
sctid64890,scil30343,_ , 1, -, -, -,  N,-,414,-,-
sctid64892,scil30344,_ , 2, -, -, -,  N,-,461,-,-
sctid64894,scil30345,_ , 1, -, -, -,  N,-,499,-,-
sctid64895,scil30346,_ , 4, -, -, -,  N,-,370,-,-
sctid64896,scil30347,M , 2, -, -, -,  Y,-,326,-,-
sctid64897,scil30348,_ , 1, -, -, -,  N,-,521,-,-
sctid64898,scil30349,_ , 2, -, -, -,  N,-,271,-,-
sctid64900,scil30350,S , 2, -, -, -,  N,-,493,-,-
sctid64901,scil30351,_ , 2, -, -, -,  N,-,399,-,-
sctid64903,scil30352,_ , 2, -, -, -,  N,-,361,-,-
sctid64904,scil30353,_ , 2, -, -, -,  N,-,700,-,-
sctid64906,scil30354,_ , 2, -, -, -,  N,-,231,-,-
sctid64907,scil30355,S , 5, -, -, -,  N,-,678,-,-
sctid64910,scil30356,_ , 5, -, -, -,  N,-,310,-,-
sctid64913,scil30357,_ , 1, -, -, -,  N,-,348,-,-
sctid64916,scil30358,M , 3, -, -, -,  Y,-,165,-,-
sctid64919,scil30359,M , 2, -, -, -,  Y,-,344,-,-
sctid64924,scil30360,_ , 5, -, -, -,  N,-,700,-,-
sctid64927,scil30361,_ , 1, -, -, -,  N,-,700,-,-
sctid6492,scil30362,M , 3, -, -, -,  Y,-,2281,-,-
sctid64933,scil30363,_ , 2, -, -, -,  N,-,699,-,-
sctid64935,scil30364,_ , 2, -, -, -,  N,-,631,-,-
sctid64935,scil30365,_ , 1, -, -, -,  N,-,117,-,-
sctid64939,scil30366,S , 1, -, -, -,  N,-,493,-,-
sctid64941,scil30367,_ , 2, -, -, -,  N,-,317,-,-
sctid64943,scil30368,_ , 5, -, -, -,  N,-,554,-,-
sctid64946,scil30369,S , 1, -, -, -,  N,-,358,-,-
sctid64949,scil30370,S , 1, -, -, -,  N,-,367,-,-
sctid64952,scil30371,_ , 2, -, -, -,  N,-,700,-,-
sctid64954,scil30372,M , 5, -, -, -,  N,-,416,-,-
sctid64957,scil30373,_ , 2, -, -, -,  N,-,631,-,-
sctid64957,scil30374,_ , 1, -, -, -,  N,-,117,-,-
sctid6495,scil30375,_ , 4, -, -, -,  N,-,2293,-,-
sctid64960,scil30376,M , 3, -, -, -,  Y,-,218,-,-
sctid64961,scil30377,_ , 3, -, -, -,  N,-,135,-,-
sctid64962,scil30378,_ , 3, -, -, -,  N,-,590,-,-
sctid64965,scil30379,_ , 2, -, -, -,  N,-,699,-,-
sctid64967,scil30380,_ , 1, -, -, -,  N,-,305,-,-
sctid64969,scil30381,_ , 1, -, -, -,  N,-,117,-,-
sctid64969,scil30382,_ , 2, -, -, -,  N,-,631,-,-
sctid64972,scil30383,S , 5, -, -, -,  N,-,631,-,-
sctid64973,scil30384,_ , 5, -, -, -,  N,-,554,-,-
sctid64976,scil30385,_ , 2, -, -, -,  N,-,699,-,-
sctid64978,scil30386,_ , 5, -, -, -,  N,-,613,-,-
sctid64979,scil30387,_ , 1, -, -, -,  N,-,193,-,-
sctid64980,scil30388,_ , 1, -, -, -,  N,-,384,-,-
sctid64981,scil30389,M , 2, -, -, -,  Y,-,215,-,-
sctid64985,scil30390,M , 5, -, -, -,  N,-,237,-,-
sctid64987,scil30391,_ , 3, -, -, -,  N,-,491,-,-
sctid64989,scil30392,_ , 2, -, -, -,  N,-,254,-,-
sctid64992,scil30393,_ , 2, -, -, -,  N,-,346,-,-
sctid64994,scil30394,_ , 1, -, -, -,  N,-,616,-,-
sctid64996,scil30395,S , 2, -, -, -,  N,-,490,-,-
sctid64997,scil30396,S , 4, -, -, -,  N,-,280,-,-
sctid64998,scil30397,_ , 5, -, -, -,  N,-,148,-,-
sctid65000,scil30398,S , 1, -, -, -,  N,-,516,-,-
sctid65003,scil30399,M , 3, -, -, -,  Y,-,452,-,-
sctid65007,scil30400,S , 3, -, -, -,  N,-,608,-,-
sctid6500,scil30401,S , 2, -, -, -,  N,-,1396,-,-
sctid65010,scil30402,_ , 1, -, -, -,  N,-,483,-,-
sctid65013,scil30403,_ , 2, -, -, -,  N,-,563,-,-
sctid65014,scil30404,S , 5, -, -, -,  N,-,252,-,-
sctid65018,scil30405,_ , 1, -, -, -,  N,-,456,-,-
sctid65019,scil30406,_ , 2, -, -, -,  N,-,860,-,-
sctid65028,scil30407,_ , 3, -, -, -,  N,-,273,-,-
sctid65030,scil30408,S , 1, -, -, -,  N,-,425,-,-
sctid65034,scil30409,S , 1, -, -, -,  N,-,312,-,-
sctid65037,scil30410,_ , 3, -, -, -,  N,-,529,-,-
sctid65039,scil30411,_ , 1, -, -, -,  N,-,244,-,-
sctid65041,scil30412,_ , 2, -, -, -,  N,-,524,-,-
sctid65043,scil30413,_ , 1, -, -, -,  N,-,562,-,-
sctid65044,scil30414,_ , 1, -, -, -,  N,-,180,-,-
sctid65051,scil30415,_ , 3, -, -, -,  N,-,574,-,-
sctid65056,scil30416,_ , 1, -, -, -,  N,-,106,-,-
sctid65059,scil30417,_ , 4, -, -, -,  N,-,160,-,-
sctid65062,scil30418,_ , 3, -, -, -,  N,-,128,-,-
sctid65064,scil30419,_ , 3, -, -, -,  N,-,596,-,-
sctid65066,scil30420,_ , 5, -, -, -,  N,-,400,-,-
sctid65067,scil30421,M , 4, -, -, -,  N,-,172,-,-
sctid65067,scil30422,M , 5, -, -, -,  N,-,216,-,-
sctid65069,scil30423,_ , 2, -, -, -,  N,-,423,-,-
sctid65071,scil30424,M , 3, -, -, -,  Y,-,121,-,-
sctid65072,scil30425,M , 4, -, -, -,  N,-,406,-,-
sctid65073,scil30426,_ , 2, -, -, -,  N,-,355,-,-
sctid65075,scil30427,_ , 1, -, -, -,  N,-,117,-,-
sctid65075,scil30428,_ , 2, -, -, -,  N,-,630,-,-
sctid65078,scil30429,M , 5, -, -, -,  N,-,690,-,-
sctid65081,scil30430,_ , 1, -, -, -,  N,-,301,-,-
sctid65082,scil30431,M , 5, -, -, -,  N,-,259,-,-
sctid65083,scil30432,S , 1, -, -, -,  N,-,240,-,-
sctid65084,scil30433,_ , 2, -, -, -,  N,-,618,-,-
sctid65086,scil30434,_ , 2, -, -, -,  N,-,415,-,-
sctid65089,scil30435,_ , 3, -, -, -,  N,-,551,-,-
sctid6508,scil30436,_ , 1, -, -, -,  N,-,1467,-,-
sctid65090,scil30437,_ , 1, -, -, -,  N,-,365,-,-
sctid65094,scil30438,S , 1, -, -, -,  N,-,596,-,-
sctid65095,scil30439,S , 1, -, -, -,  N,-,527,-,-
sctid65097,scil30440,_ , 3, -, -, -,  N,-,215,-,-
sctid65100,scil30441,S , 3, -, -, -,  N,-,400,-,-
sctid65101,scil30442,M , 3, -, -, -,  Y,-,105,-,-
sctid65102,scil30443,_ , 2, -, -, scer293,  Y,-,415,-,ILV1
sctid65105,scil30444,M , 4, -, -, -,  N,-,220,-,-
sctid65107,scil30445,_ , 1, -, -, -,  N,-,476,-,-
sctid65108,scil30446,_ , 3, -, -, -,  N,-,963,-,-
sctid65109,scil30447,S , 2, -, -, -,  N,-,176,-,-
sctid65113,scil30448,M , 5, -, -, -,  N,-,115,-,-
sctid65114,scil30449,S , 2, -, -, -,  N,-,698,-,-
sctid65115,scil30450,_ , 2, -, -, -,  N,-,470,-,-
sctid65116,scil30451,_ , 2, -, -, -,  N,-,146,-,-
sctid65116,scil30452,M , 2, -, -, -,  Y,-,303,-,-
sctid65117,scil30453,_ , 4, -, -, -,  N,-,698,-,-
sctid65120,scil30454,_ , 4, -, -, -,  N,-,341,-,-
sctid65123,scil30455,_ , 1, -, -, -,  N,-,367,-,-
sctid65125,scil30456,_ , 1, -, -, -,  N,-,300,-,-
sctid65126,scil30457,M , 1, -, -, -,  Y,-,111,-,-
sctid65127,scil30458,S , 1, -, -, -,  N,-,482,-,-
sctid65128,scil30459,M , 5, -, -, -,  N,-,314,-,-
sctid65129,scil30460,_ , 3, -, -, -,  N,-,419,-,-
sctid6512,scil30461,M , 3, -, -, -,  Y,-,1340,-,-
sctid65131,scil30462,_ , 2, -, -, -,  N,-,521,-,-
sctid65133,scil30463,_ , 4, -, -, -,  N,-,113,-,-
sctid65135,scil30464,_ , 1, -, -, -,  N,-,533,-,-
sctid65141,scil30465,_ , 2, -, -, -,  N,-,488,-,-
sctid65143,scil30466,_ , 3, -, -, -,  N,-,407,-,-
sctid65144,scil30467,S , 1, -, -, -,  N,-,344,-,-
sctid65148,scil30468,_ , 1, -, -, -,  N,-,117,-,-
sctid65148,scil30469,_ , 2, -, -, -,  N,-,656,-,-
sctid65152,scil30470,_ , 4, -, -, -,  N,-,698,-,-
sctid65156,scil30471,S , 2, -, -, -,  N,-,453,-,-
sctid65157,scil30472,_ , 4, -, -, -,  N,-,441,-,-
sctid65158,scil30473,_ , 3, -, -, -,  N,-,627,-,-
sctid65161,scil30474,_ , 1, -, -, -,  N,-,363,-,-
sctid65164,scil30475,_ , 2, -, -, -,  N,-,656,-,-
sctid65164,scil30476,_ , 1, -, -, -,  N,-,117,-,-
sctid65167,scil30477,_ , 2, -, -, -,  N,-,697,-,-
sctid65169,scil30478,S , 2, -, -, -,  N,-,321,-,-
sctid65171,scil30479,_ , 1, -, -, -,  N,-,117,-,-
sctid65171,scil30480,_ , 2, -, -, -,  N,-,629,-,-
sctid65176,scil30481,_ , 5, -, -, -,  N,-,101,-,-
sctid65178,scil30482,_ , 1, -, -, -,  N,-,542,-,-
sctid65181,scil30483,_ , 1, -, -, -,  N,-,117,-,-
sctid65181,scil30484,_ , 2, -, -, -,  N,-,656,-,-
sctid65184,scil30485,_ , 2, -, -, -,  N,-,500,-,-
sctid65186,scil30486,_ , 3, -, -, -,  N,-,557,-,-
sctid65189,scil30487,S , 1, -, -, -,  N,-,615,-,-
sctid65191,scil30488,M , 3, hsap756, mmus800, scer369,  Y,MTO1,618,Mto1,MTO1
sctid65193,scil30489,_ , 2, -, -, -,  N,-,601,-,-
sctid65194,scil30490,_ , 1, -, -, -,  N,-,117,-,-
sctid65194,scil30491,_ , 2, -, -, -,  N,-,656,-,-
sctid65197,scil30492,M , 5, -, -, -,  N,-,424,-,-
sctid6519,scil30493,S , 1, -, -, -,  N,-,1789,-,-
sctid651,scil30494,M , 5, -, -, -,  N,-,5159,-,-
sctid65200,scil30495,_ , 1, -, -, -,  N,-,623,-,-
sctid65201,scil30496,S , 1, -, -, -,  N,-,503,-,-
sctid65205,scil30497,_ , 3, -, -, -,  N,-,135,-,-
sctid65208,scil30498,_ , 1, -, -, -,  N,-,254,-,-
sctid65209,scil30499,_ , 5, -, -, -,  N,-,208,-,-
sctid65210,scil30500,_ , 1, -, -, -,  N,-,117,-,-
sctid65210,scil30501,_ , 2, -, -, -,  N,-,628,-,-
sctid65213,scil30502,_ , 3, -, -, -,  N,-,508,-,-
sctid65214,scil30503,_ , 4, -, -, -,  N,-,389,-,-
sctid65222,scil30504,M , 5, -, -, -,  N,-,697,-,-
sctid65226,scil30505,_ , 2, -, -, -,  N,-,628,-,-
sctid65228,scil30506,S , 1, -, -, -,  N,-,524,-,-
sctid65230,scil30507,_ , 1, -, -, -,  N,-,298,-,-
sctid65231,scil30508,_ , 1, -, -, -,  N,-,176,-,-
sctid65234,scil30509,_ , 2, -, -, -,  N,-,599,-,-
sctid65235,scil30510,_ , 1, -, -, -,  N,-,633,-,-
sctid65238,scil30511,S , 2, -, -, -,  N,-,361,-,-
sctid65241,scil30512,_ , 2, -, -, -,  N,-,640,-,-
sctid65244,scil30513,S , 1, -, -, -,  N,-,243,-,-
sctid65246,scil30514,_ , 2, -, -, -,  N,-,230,-,-
sctid65249,scil30515,S , 1, -, -, -,  N,-,225,-,-
sctid65252,scil30516,_ , 3, -, -, -,  N,-,287,-,-
sctid65254,scil30517,_ , 1, -, -, -,  N,-,291,-,-
sctid65256,scil30518,_ , 2, -, -, -,  N,-,361,-,-
sctid65259,scil30519,M , 5, -, -, -,  N,-,422,-,-
sctid6525,scil30520,_ , 5, -, -, -,  N,-,982,-,-
sctid65261,scil30521,M , 2, -, -, -,  Y,-,341,-,-
sctid65263,scil30522,M , 4, -, -, -,  N,-,213,-,-
sctid65264,scil30523,_ , 1, -, -, -,  N,-,696,-,-
sctid65268,scil30524,_ , 4, -, -, -,  N,-,501,-,-
sctid6526,scil30525,_ , 1, -, -, -,  N,-,596,-,-
sctid65270,scil30526,_ , 2, -, -, -,  N,-,550,-,-
sctid65272,scil30527,_ , 2, -, -, -,  N,-,442,-,-
sctid65274,scil30528,_ , 3, -, -, -,  N,-,660,-,-
sctid65276,scil30529,M , 5, -, -, -,  N,-,270,-,-
sctid65277,scil30530,_ , 1, -, -, -,  N,-,288,-,-
sctid6527,scil30531,_ , 1, -, -, -,  N,-,274,-,-
sctid65280,scil30532,S , 3, -, -, -,  N,-,577,-,-
sctid65281,scil30533,_ , 2, -, -, -,  N,-,417,-,-
sctid65282,scil30534,S , 2, -, -, -,  N,-,577,-,-
sctid65283,scil30535,_ , 1, -, -, -,  N,-,536,-,-
sctid65288,scil30536,S , 1, -, -, -,  N,-,333,-,-
