transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Triad1|52750|fgeneshTA2_pg.C_scaffold_1001497|m.7853 jgi|Triad1|52750|fgeneshTA2_pg.C_scaffold_1001497|g.7853  ,tadh4581,_,1,-,-,-,N,-,126,-,-
jgi|Triad1|52752|fgeneshTA2_pg.C_scaffold_1001499|m.7855 jgi|Triad1|52752|fgeneshTA2_pg.C_scaffold_1001499|g.7855  ,tadh4582,_,2,-,-,-,N,-,1162,-,-
jgi|Triad1|52753|fgeneshTA2_pg.C_scaffold_1001500|m.7856 jgi|Triad1|52753|fgeneshTA2_pg.C_scaffold_1001500|g.7856  ,tadh4583,S,1,-,-,-,N,-,265,-,-
jgi|Triad1|52755|fgeneshTA2_pg.C_scaffold_1001502|m.7858 jgi|Triad1|52755|fgeneshTA2_pg.C_scaffold_1001502|g.7858  ,tadh4584,_,2,-,-,-,N,-,228,-,-
jgi|Triad1|52757|fgeneshTA2_pg.C_scaffold_1001504|m.7860 jgi|Triad1|52757|fgeneshTA2_pg.C_scaffold_1001504|g.7860  ,tadh4585,_,2,-,-,-,N,-,471,-,-
jgi|Triad1|52760|fgeneshTA2_pg.C_scaffold_1001507|m.7863 jgi|Triad1|52760|fgeneshTA2_pg.C_scaffold_1001507|g.7863  ,tadh4586,_,3,-,-,-,N,-,326,-,-
jgi|Triad1|52761|fgeneshTA2_pg.C_scaffold_1001508|m.7864 jgi|Triad1|52761|fgeneshTA2_pg.C_scaffold_1001508|g.7864  ,tadh4587,_,1,-,-,-,N,-,919,-,-
jgi|Triad1|52762|fgeneshTA2_pg.C_scaffold_1001509|m.7865 jgi|Triad1|52762|fgeneshTA2_pg.C_scaffold_1001509|g.7865  ,tadh4588,_,3,-,-,-,N,-,368,-,-
jgi|Triad1|52764|fgeneshTA2_pg.C_scaffold_1001511|m.7866 jgi|Triad1|52764|fgeneshTA2_pg.C_scaffold_1001511|g.7866  ,tadh4589,_,4,-,-,-,N,-,326,-,-
jgi|Triad1|52765|fgeneshTA2_pg.C_scaffold_1001512|m.7867 jgi|Triad1|52765|fgeneshTA2_pg.C_scaffold_1001512|g.7867  ,tadh4590,_,5,-,-,-,N,-,763,-,-
jgi|Triad1|52766|fgeneshTA2_pg.C_scaffold_1001513|m.7868 jgi|Triad1|52766|fgeneshTA2_pg.C_scaffold_1001513|g.7868  ,tadh4591,_,2,-,-,-,N,-,299,-,-
jgi|Triad1|52767|fgeneshTA2_pg.C_scaffold_1001514|m.7869 jgi|Triad1|52767|fgeneshTA2_pg.C_scaffold_1001514|g.7869  ,tadh4592,_,1,-,-,-,N,-,204,-,-
jgi|Triad1|52769|fgeneshTA2_pg.C_scaffold_1001516|m.7871 jgi|Triad1|52769|fgeneshTA2_pg.C_scaffold_1001516|g.7871  ,tadh4593,_,2,-,-,-,N,-,129,-,-
jgi|Triad1|52770|fgeneshTA2_pg.C_scaffold_1001517|m.7872 jgi|Triad1|52770|fgeneshTA2_pg.C_scaffold_1001517|g.7872  ,tadh4594,_,2,-,-,-,N,-,719,-,-
jgi|Triad1|52771|fgeneshTA2_pg.C_scaffold_1001518|m.7873 jgi|Triad1|52771|fgeneshTA2_pg.C_scaffold_1001518|g.7873  ,tadh4595,_,5,-,-,-,N,-,510,-,-
jgi|Triad1|52772|fgeneshTA2_pg.C_scaffold_1001519|m.7874 jgi|Triad1|52772|fgeneshTA2_pg.C_scaffold_1001519|g.7874  ,tadh4596,S,3,-,-,-,N,-,318,-,-
jgi|Triad1|52773|fgeneshTA2_pg.C_scaffold_1001520|m.7875 jgi|Triad1|52773|fgeneshTA2_pg.C_scaffold_1001520|g.7875  ,tadh4597,_,2,-,-,-,N,-,433,-,-
jgi|Triad1|52775|fgeneshTA2_pg.C_scaffold_1001522|m.7878 jgi|Triad1|52775|fgeneshTA2_pg.C_scaffold_1001522|g.7878  ,tadh4598,_,1,-,-,-,N,-,518,-,-
jgi|Triad1|52776|fgeneshTA2_pg.C_scaffold_1001523|m.7879 jgi|Triad1|52776|fgeneshTA2_pg.C_scaffold_1001523|g.7879  ,tadh4599,_,1,-,-,-,N,-,317,-,-
jgi|Triad1|52777|fgeneshTA2_pg.C_scaffold_1001524|m.7880 jgi|Triad1|52777|fgeneshTA2_pg.C_scaffold_1001524|g.7880  ,tadh4600,_,5,-,-,-,N,-,889,-,-
jgi|Triad1|52778|fgeneshTA2_pg.C_scaffold_1001525|m.7881 jgi|Triad1|52778|fgeneshTA2_pg.C_scaffold_1001525|g.7881  ,tadh4601,_,2,-,-,-,N,-,650,-,-
jgi|Triad1|52779|fgeneshTA2_pg.C_scaffold_1001526|m.7882 jgi|Triad1|52779|fgeneshTA2_pg.C_scaffold_1001526|g.7882  ,tadh4602,_,2,-,-,-,N,-,548,-,-
jgi|Triad1|52780|fgeneshTA2_pg.C_scaffold_1001527|m.7883 jgi|Triad1|52780|fgeneshTA2_pg.C_scaffold_1001527|g.7883  ,tadh4603,_,2,-,-,-,N,-,460,-,-
jgi|Triad1|52781|fgeneshTA2_pg.C_scaffold_1001528|m.7885 jgi|Triad1|52781|fgeneshTA2_pg.C_scaffold_1001528|g.7885  ,tadh4604,_,1,-,-,-,N,-,463,-,-
jgi|Triad1|52782|fgeneshTA2_pg.C_scaffold_1001529|m.7886 jgi|Triad1|52782|fgeneshTA2_pg.C_scaffold_1001529|g.7886  ,tadh4605,_,1,-,-,-,N,-,114,-,-
jgi|Triad1|52783|fgeneshTA2_pg.C_scaffold_1001530|m.7887 jgi|Triad1|52783|fgeneshTA2_pg.C_scaffold_1001530|g.7887  ,tadh4606,_,1,-,-,-,N,-,576,-,-
jgi|Triad1|52784|fgeneshTA2_pg.C_scaffold_1001531|m.7888 jgi|Triad1|52784|fgeneshTA2_pg.C_scaffold_1001531|g.7888  ,tadh4607,M,5,-,-,-,N,-,2018,-,-
jgi|Triad1|52786|fgeneshTA2_pg.C_scaffold_1001533|m.7889 jgi|Triad1|52786|fgeneshTA2_pg.C_scaffold_1001533|g.7889  ,tadh4608,S,2,-,-,-,N,-,147,-,-
jgi|Triad1|52787|fgeneshTA2_pg.C_scaffold_1001534|m.7890 jgi|Triad1|52787|fgeneshTA2_pg.C_scaffold_1001534|g.7890  ,tadh4609,_,3,-,-,-,N,-,176,-,-
jgi|Triad1|52790|fgeneshTA2_pg.C_scaffold_1001537|m.7893 jgi|Triad1|52790|fgeneshTA2_pg.C_scaffold_1001537|g.7893  ,tadh4610,S,1,-,-,-,N,-,822,-,-
jgi|Triad1|52791|fgeneshTA2_pg.C_scaffold_1001538|m.7895 jgi|Triad1|52791|fgeneshTA2_pg.C_scaffold_1001538|g.7895  ,tadh4611,S,1,-,-,-,N,-,173,-,-
jgi|Triad1|52793|fgeneshTA2_pg.C_scaffold_1001540|m.7896 jgi|Triad1|52793|fgeneshTA2_pg.C_scaffold_1001540|g.7896  ,tadh4612,S,1,-,-,-,N,-,581,-,-
jgi|Triad1|52796|fgeneshTA2_pg.C_scaffold_1001543|m.7899 jgi|Triad1|52796|fgeneshTA2_pg.C_scaffold_1001543|g.7899  ,tadh4613,S,1,-,-,-,N,-,453,-,-
jgi|Triad1|52797|fgeneshTA2_pg.C_scaffold_1001544|m.7900 jgi|Triad1|52797|fgeneshTA2_pg.C_scaffold_1001544|g.7900  ,tadh4614,M,2,-,-,-,Y,-,318,-,-
jgi|Triad1|52798|fgeneshTA2_pg.C_scaffold_1001545|m.7902 jgi|Triad1|52798|fgeneshTA2_pg.C_scaffold_1001545|g.7902  ,tadh4615,_,2,-,-,-,N,-,185,-,-
jgi|Triad1|52799|fgeneshTA2_pg.C_scaffold_1001546|m.7903 jgi|Triad1|52799|fgeneshTA2_pg.C_scaffold_1001546|g.7903  ,tadh4616,M,3,-,-,-,Y,-,248,-,-
jgi|Triad1|527|gw1.5.44.1|m.2943 jgi|Triad1|527|gw1.5.44.1|g.2943  ,tadh4617,_,2,-,-,-,N,-,773,-,-
jgi|Triad1|52802|fgeneshTA2_pg.C_scaffold_1001549|m.7906 jgi|Triad1|52802|fgeneshTA2_pg.C_scaffold_1001549|g.7906  ,tadh4618,_,3,-,-,-,N,-,566,-,-
jgi|Triad1|52806|fgeneshTA2_pg.C_scaffold_1001553|m.7910 jgi|Triad1|52806|fgeneshTA2_pg.C_scaffold_1001553|g.7910  ,tadh4619,M,5,-,-,-,N,-,630,-,-
jgi|Triad1|52809|fgeneshTA2_pg.C_scaffold_1001556|m.7914 jgi|Triad1|52809|fgeneshTA2_pg.C_scaffold_1001556|g.7914  ,tadh4620,S,5,-,-,-,N,-,320,-,-
jgi|Triad1|52810|fgeneshTA2_pg.C_scaffold_1001557|m.7915 jgi|Triad1|52810|fgeneshTA2_pg.C_scaffold_1001557|g.7915  ,tadh4621,_,1,-,-,-,N,-,262,-,-
jgi|Triad1|52813|fgeneshTA2_pg.C_scaffold_1001560|m.7918 jgi|Triad1|52813|fgeneshTA2_pg.C_scaffold_1001560|g.7918  ,tadh4622,M,2,-,-,-,Y,-,182,-,-
jgi|Triad1|52814|fgeneshTA2_pg.C_scaffold_1001561|m.7919 jgi|Triad1|52814|fgeneshTA2_pg.C_scaffold_1001561|g.7919  ,tadh4623,_,4,-,-,-,N,-,612,-,-
jgi|Triad1|52816|fgeneshTA2_pg.C_scaffold_1001563|m.7922 jgi|Triad1|52816|fgeneshTA2_pg.C_scaffold_1001563|g.7922  ,tadh4624,_,4,-,-,-,N,-,897,-,-
jgi|Triad1|52818|fgeneshTA2_pg.C_scaffold_1001565|m.7924 jgi|Triad1|52818|fgeneshTA2_pg.C_scaffold_1001565|g.7924  ,tadh4625,_,2,-,-,-,N,-,416,-,-
jgi|Triad1|52819|fgeneshTA2_pg.C_scaffold_1001566|m.7925 jgi|Triad1|52819|fgeneshTA2_pg.C_scaffold_1001566|g.7925  ,tadh4626,_,1,-,-,-,N,-,176,-,-
jgi|Triad1|52823|fgeneshTA2_pg.C_scaffold_1001570|m.7929 jgi|Triad1|52823|fgeneshTA2_pg.C_scaffold_1001570|g.7929  ,tadh4627,M,5,-,-,-,N,-,373,-,-
jgi|Triad1|52827|fgeneshTA2_pg.C_scaffold_1001574|m.7933 jgi|Triad1|52827|fgeneshTA2_pg.C_scaffold_1001574|g.7933  ,tadh4628,_,3,-,-,-,N,-,185,-,-
jgi|Triad1|52828|fgeneshTA2_pg.C_scaffold_1001575|m.7934 jgi|Triad1|52828|fgeneshTA2_pg.C_scaffold_1001575|g.7934  ,tadh4629,_,2,-,-,-,N,-,409,-,-
jgi|Triad1|52829|fgeneshTA2_pg.C_scaffold_1001576|m.7935 jgi|Triad1|52829|fgeneshTA2_pg.C_scaffold_1001576|g.7935  ,tadh4630,_,3,-,-,-,N,-,398,-,-
jgi|Triad1|52830|fgeneshTA2_pg.C_scaffold_1001577|m.7936 jgi|Triad1|52830|fgeneshTA2_pg.C_scaffold_1001577|g.7936  ,tadh4631,_,4,-,-,-,N,-,398,-,-
jgi|Triad1|52831|fgeneshTA2_pg.C_scaffold_1001578|m.7937 jgi|Triad1|52831|fgeneshTA2_pg.C_scaffold_1001578|g.7937  ,tadh4632,_,2,-,-,-,N,-,704,-,-
jgi|Triad1|52834|fgeneshTA2_pg.C_scaffold_1001581|m.7941 jgi|Triad1|52834|fgeneshTA2_pg.C_scaffold_1001581|g.7941  ,tadh4633,S,3,-,-,-,N,-,323,-,-
jgi|Triad1|52838|fgeneshTA2_pg.C_scaffold_1001585|m.7945 jgi|Triad1|52838|fgeneshTA2_pg.C_scaffold_1001585|g.7945  ,tadh4634,M,2,-,-,-,Y,-,630,-,-
jgi|Triad1|52840|fgeneshTA2_pg.C_scaffold_1001587|m.7949 jgi|Triad1|52840|fgeneshTA2_pg.C_scaffold_1001587|g.7949  ,tadh4635,_,2,-,-,-,N,-,1399,-,-
jgi|Triad1|52841|fgeneshTA2_pg.C_scaffold_1001588|m.7950 jgi|Triad1|52841|fgeneshTA2_pg.C_scaffold_1001588|g.7950  ,tadh4636,_,1,-,-,-,N,-,337,-,-
jgi|Triad1|52843|fgeneshTA2_pg.C_scaffold_1001590|m.7953 jgi|Triad1|52843|fgeneshTA2_pg.C_scaffold_1001590|g.7953  ,tadh4637,_,1,-,-,-,N,-,395,-,-
jgi|Triad1|52845|fgeneshTA2_pg.C_scaffold_2000002|m.7955 jgi|Triad1|52845|fgeneshTA2_pg.C_scaffold_2000002|g.7955  ,tadh4638,_,4,-,-,-,N,-,168,-,-
jgi|Triad1|52847|fgeneshTA2_pg.C_scaffold_2000004|m.7957 jgi|Triad1|52847|fgeneshTA2_pg.C_scaffold_2000004|g.7957  ,tadh4639,_,1,-,-,-,N,-,475,-,-
jgi|Triad1|52848|fgeneshTA2_pg.C_scaffold_2000005|m.7958 jgi|Triad1|52848|fgeneshTA2_pg.C_scaffold_2000005|g.7958  ,tadh4640,_,1,-,-,-,N,-,347,-,-
jgi|Triad1|52854|fgeneshTA2_pg.C_scaffold_2000011|m.7966 jgi|Triad1|52854|fgeneshTA2_pg.C_scaffold_2000011|g.7966  ,tadh4641,_,2,-,-,-,N,-,397,-,-
jgi|Triad1|52855|fgeneshTA2_pg.C_scaffold_2000012|m.7967 jgi|Triad1|52855|fgeneshTA2_pg.C_scaffold_2000012|g.7967  ,tadh4642,_,1,-,-,-,N,-,132,-,-
jgi|Triad1|52857|fgeneshTA2_pg.C_scaffold_2000014|m.7969 jgi|Triad1|52857|fgeneshTA2_pg.C_scaffold_2000014|g.7969  ,tadh4643,_,1,-,-,-,N,-,251,-,-
jgi|Triad1|52860|fgeneshTA2_pg.C_scaffold_2000017|m.7972 jgi|Triad1|52860|fgeneshTA2_pg.C_scaffold_2000017|g.7972  ,tadh4644,M,4,-,-,-,N,-,754,-,-
jgi|Triad1|52862|fgeneshTA2_pg.C_scaffold_2000019|m.7974 jgi|Triad1|52862|fgeneshTA2_pg.C_scaffold_2000019|g.7974  ,tadh4645,_,1,hsap1992,mmus1078,-,Y,P4HB,492,P4hb,-
jgi|Triad1|52866|fgeneshTA2_pg.C_scaffold_2000023|m.7979 jgi|Triad1|52866|fgeneshTA2_pg.C_scaffold_2000023|g.7979  ,tadh4646,S,4,-,-,-,N,-,383,-,-
jgi|Triad1|52867|fgeneshTA2_pg.C_scaffold_2000024|m.7980 jgi|Triad1|52867|fgeneshTA2_pg.C_scaffold_2000024|g.7980  ,tadh4647,S,1,-,-,-,N,-,497,-,-
jgi|Triad1|52868|fgeneshTA2_pg.C_scaffold_2000025|m.7981 jgi|Triad1|52868|fgeneshTA2_pg.C_scaffold_2000025|g.7981  ,tadh4648,_,2,-,-,-,N,-,207,-,-
jgi|Triad1|52869|fgeneshTA2_pg.C_scaffold_2000026|m.7982 jgi|Triad1|52869|fgeneshTA2_pg.C_scaffold_2000026|g.7982  ,tadh4649,_,1,-,-,-,N,-,416,-,-
jgi|Triad1|52872|fgeneshTA2_pg.C_scaffold_2000029|m.7985 jgi|Triad1|52872|fgeneshTA2_pg.C_scaffold_2000029|g.7985  ,tadh4650,_,1,-,-,-,N,-,667,-,-
jgi|Triad1|52873|fgeneshTA2_pg.C_scaffold_2000030|m.7986 jgi|Triad1|52873|fgeneshTA2_pg.C_scaffold_2000030|g.7986  ,tadh4651,_,2,-,-,-,N,-,997,-,-
jgi|Triad1|52874|fgeneshTA2_pg.C_scaffold_2000031|m.7987 jgi|Triad1|52874|fgeneshTA2_pg.C_scaffold_2000031|g.7987  ,tadh4652,S,5,-,-,-,N,-,144,-,-
jgi|Triad1|52876|fgeneshTA2_pg.C_scaffold_2000033|m.7989 jgi|Triad1|52876|fgeneshTA2_pg.C_scaffold_2000033|g.7989  ,tadh4653,_,3,-,-,-,N,-,392,-,-
jgi|Triad1|52877|fgeneshTA2_pg.C_scaffold_2000034|m.7990 jgi|Triad1|52877|fgeneshTA2_pg.C_scaffold_2000034|g.7990  ,tadh4654,_,4,-,-,-,N,-,245,-,-
jgi|Triad1|52878|fgeneshTA2_pg.C_scaffold_2000035|m.7991 jgi|Triad1|52878|fgeneshTA2_pg.C_scaffold_2000035|g.7991  ,tadh4655,_,3,-,-,-,N,-,148,-,-
jgi|Triad1|52879|fgeneshTA2_pg.C_scaffold_2000036|m.7992 jgi|Triad1|52879|fgeneshTA2_pg.C_scaffold_2000036|g.7992  ,tadh4656,M,5,-,-,-,N,-,144,-,-
jgi|Triad1|52881|fgeneshTA2_pg.C_scaffold_2000038|m.7994 jgi|Triad1|52881|fgeneshTA2_pg.C_scaffold_2000038|g.7994  ,tadh4657,_,5,-,-,-,N,-,1335,-,-
jgi|Triad1|52882|fgeneshTA2_pg.C_scaffold_2000039|m.7995 jgi|Triad1|52882|fgeneshTA2_pg.C_scaffold_2000039|g.7995  ,tadh4658,_,5,-,-,-,N,-,294,-,-
jgi|Triad1|52883|fgeneshTA2_pg.C_scaffold_2000040|m.7996 jgi|Triad1|52883|fgeneshTA2_pg.C_scaffold_2000040|g.7996  ,tadh4659,_,1,-,-,-,N,-,176,-,-
jgi|Triad1|52884|fgeneshTA2_pg.C_scaffold_2000041|m.7997 jgi|Triad1|52884|fgeneshTA2_pg.C_scaffold_2000041|g.7997  ,tadh4660,_,3,-,-,-,N,-,466,-,-
jgi|Triad1|52885|fgeneshTA2_pg.C_scaffold_2000042|m.7998 jgi|Triad1|52885|fgeneshTA2_pg.C_scaffold_2000042|g.7998  ,tadh4661,_,2,-,-,-,N,-,720,-,-
jgi|Triad1|52887|fgeneshTA2_pg.C_scaffold_2000044|m.8000 jgi|Triad1|52887|fgeneshTA2_pg.C_scaffold_2000044|g.8000  ,tadh4662,_,2,-,-,-,N,-,391,-,-
jgi|Triad1|52888|fgeneshTA2_pg.C_scaffold_2000045|m.8001 jgi|Triad1|52888|fgeneshTA2_pg.C_scaffold_2000045|g.8001  ,tadh4663,_,3,-,-,-,N,-,697,-,-
jgi|Triad1|52889|fgeneshTA2_pg.C_scaffold_2000046|m.8002 jgi|Triad1|52889|fgeneshTA2_pg.C_scaffold_2000046|g.8002  ,tadh4664,_,2,-,-,-,N,-,176,-,-
jgi|Triad1|52890|fgeneshTA2_pg.C_scaffold_2000047|m.8003 jgi|Triad1|52890|fgeneshTA2_pg.C_scaffold_2000047|g.8003  ,tadh4665,_,3,-,-,-,N,-,1814,-,-
jgi|Triad1|52891|fgeneshTA2_pg.C_scaffold_2000048|m.8004 jgi|Triad1|52891|fgeneshTA2_pg.C_scaffold_2000048|g.8004  ,tadh4666,_,5,-,-,-,N,-,358,-,-
jgi|Triad1|52892|fgeneshTA2_pg.C_scaffold_2000049|m.8005 jgi|Triad1|52892|fgeneshTA2_pg.C_scaffold_2000049|g.8005  ,tadh4667,_,5,-,-,-,N,-,450,-,-
jgi|Triad1|52893|fgeneshTA2_pg.C_scaffold_2000050|m.8006 jgi|Triad1|52893|fgeneshTA2_pg.C_scaffold_2000050|g.8006  ,tadh4668,_,1,-,-,-,N,-,434,-,-
jgi|Triad1|52896|fgeneshTA2_pg.C_scaffold_2000053|m.8010 jgi|Triad1|52896|fgeneshTA2_pg.C_scaffold_2000053|g.8010  ,tadh4669,M,5,-,-,-,N,-,233,-,-
jgi|Triad1|52898|fgeneshTA2_pg.C_scaffold_2000055|m.8011 jgi|Triad1|52898|fgeneshTA2_pg.C_scaffold_2000055|g.8011  ,tadh4670,_,2,-,-,-,N,-,701,-,-
jgi|Triad1|52899|fgeneshTA2_pg.C_scaffold_2000056|m.8012 jgi|Triad1|52899|fgeneshTA2_pg.C_scaffold_2000056|g.8012  ,tadh4671,_,2,-,-,-,N,-,262,-,-
jgi|Triad1|52900|fgeneshTA2_pg.C_scaffold_2000057|m.8013 jgi|Triad1|52900|fgeneshTA2_pg.C_scaffold_2000057|g.8013  ,tadh4672,_,3,-,-,-,N,-,515,-,-
jgi|Triad1|52902|fgeneshTA2_pg.C_scaffold_2000059|m.8016 jgi|Triad1|52902|fgeneshTA2_pg.C_scaffold_2000059|g.8016  ,tadh4673,S,1,-,-,-,N,-,148,-,-
jgi|Triad1|52904|fgeneshTA2_pg.C_scaffold_2000061|m.8018 jgi|Triad1|52904|fgeneshTA2_pg.C_scaffold_2000061|g.8018  ,tadh4674,_,1,-,-,-,N,-,445,-,-
jgi|Triad1|52906|fgeneshTA2_pg.C_scaffold_2000063|m.8021 jgi|Triad1|52906|fgeneshTA2_pg.C_scaffold_2000063|g.8021  ,tadh4675,_,2,-,-,-,N,-,489,-,-
jgi|Triad1|52907|fgeneshTA2_pg.C_scaffold_2000064|m.8022 jgi|Triad1|52907|fgeneshTA2_pg.C_scaffold_2000064|g.8022  ,tadh4676,_,3,-,-,-,N,-,194,-,-
jgi|Triad1|52909|fgeneshTA2_pg.C_scaffold_2000066|m.8024 jgi|Triad1|52909|fgeneshTA2_pg.C_scaffold_2000066|g.8024  ,tadh4677,_,1,hsap1859,mmus1008,-,Y,TMEM11,176,Tmem11,-
jgi|Triad1|52911|fgeneshTA2_pg.C_scaffold_2000068|m.8026 jgi|Triad1|52911|fgeneshTA2_pg.C_scaffold_2000068|g.8026  ,tadh4678,_,2,-,-,-,N,-,840,-,-
jgi|Triad1|52913|fgeneshTA2_pg.C_scaffold_2000070|m.8027 jgi|Triad1|52913|fgeneshTA2_pg.C_scaffold_2000070|g.8027  ,tadh4679,S,1,-,-,-,N,-,217,-,-
jgi|Triad1|52919|fgeneshTA2_pg.C_scaffold_2000076|m.8029 jgi|Triad1|52919|fgeneshTA2_pg.C_scaffold_2000076|g.8029  ,tadh4680,S,1,-,-,-,N,-,245,-,-
jgi|Triad1|52921|fgeneshTA2_pg.C_scaffold_2000078|m.8030 jgi|Triad1|52921|fgeneshTA2_pg.C_scaffold_2000078|g.8030  ,tadh4681,_,2,-,-,-,N,-,869,-,-
jgi|Triad1|52922|fgeneshTA2_pg.C_scaffold_2000079|m.8031 jgi|Triad1|52922|fgeneshTA2_pg.C_scaffold_2000079|g.8031  ,tadh4682,_,1,-,-,-,N,-,517,-,-
jgi|Triad1|52924|fgeneshTA2_pg.C_scaffold_2000081|m.8034 jgi|Triad1|52924|fgeneshTA2_pg.C_scaffold_2000081|g.8034  ,tadh4683,_,5,-,-,scer730,Y,-,291,-,DIC1
jgi|Triad1|52925|fgeneshTA2_pg.C_scaffold_2000082|m.8035 jgi|Triad1|52925|fgeneshTA2_pg.C_scaffold_2000082|g.8035  ,tadh4684,S,1,-,-,-,N,-,307,-,-
jgi|Triad1|52927|fgeneshTA2_pg.C_scaffold_2000084|m.8037 jgi|Triad1|52927|fgeneshTA2_pg.C_scaffold_2000084|g.8037  ,tadh4685,S,1,-,-,-,N,-,512,-,-
jgi|Triad1|52930|fgeneshTA2_pg.C_scaffold_2000087|m.8040 jgi|Triad1|52930|fgeneshTA2_pg.C_scaffold_2000087|g.8040  ,tadh4686,S,1,-,-,-,N,-,685,-,-
jgi|Triad1|52931|fgeneshTA2_pg.C_scaffold_2000088|m.8041 jgi|Triad1|52931|fgeneshTA2_pg.C_scaffold_2000088|g.8041  ,tadh4687,_,3,-,-,-,N,-,356,-,-
jgi|Triad1|52932|fgeneshTA2_pg.C_scaffold_2000089|m.8042 jgi|Triad1|52932|fgeneshTA2_pg.C_scaffold_2000089|g.8042  ,tadh4688,S,5,-,-,-,N,-,317,-,-
jgi|Triad1|52933|fgeneshTA2_pg.C_scaffold_2000090|m.8043 jgi|Triad1|52933|fgeneshTA2_pg.C_scaffold_2000090|g.8043  ,tadh4689,_,2,-,-,-,N,-,2694,-,-
jgi|Triad1|52934|fgeneshTA2_pg.C_scaffold_2000091|m.8045 jgi|Triad1|52934|fgeneshTA2_pg.C_scaffold_2000091|g.8045  ,tadh4690,S,3,-,-,-,N,-,421,-,-
jgi|Triad1|52935|fgeneshTA2_pg.C_scaffold_2000092|m.8046 jgi|Triad1|52935|fgeneshTA2_pg.C_scaffold_2000092|g.8046  ,tadh4691,_,1,-,-,-,N,-,290,-,-
jgi|Triad1|52937|fgeneshTA2_pg.C_scaffold_2000094|m.8048 jgi|Triad1|52937|fgeneshTA2_pg.C_scaffold_2000094|g.8048  ,tadh4692,_,2,-,-,-,N,-,313,-,-
jgi|Triad1|52939|fgeneshTA2_pg.C_scaffold_2000096|m.8050 jgi|Triad1|52939|fgeneshTA2_pg.C_scaffold_2000096|g.8050  ,tadh4693,_,2,-,-,-,N,-,213,-,-
jgi|Triad1|52940|fgeneshTA2_pg.C_scaffold_2000097|m.8051 jgi|Triad1|52940|fgeneshTA2_pg.C_scaffold_2000097|g.8051  ,tadh4694,_,1,-,-,-,N,-,611,-,-
jgi|Triad1|52943|fgeneshTA2_pg.C_scaffold_2000100|m.8054 jgi|Triad1|52943|fgeneshTA2_pg.C_scaffold_2000100|g.8054  ,tadh4695,_,4,-,-,-,N,-,851,-,-
jgi|Triad1|52944|fgeneshTA2_pg.C_scaffold_2000101|m.8055 jgi|Triad1|52944|fgeneshTA2_pg.C_scaffold_2000101|g.8055  ,tadh4696,_,4,-,-,-,N,-,1411,-,-
jgi|Triad1|52945|fgeneshTA2_pg.C_scaffold_2000102|m.8056 jgi|Triad1|52945|fgeneshTA2_pg.C_scaffold_2000102|g.8056  ,tadh4697,_,1,-,-,-,N,-,313,-,-
jgi|Triad1|52948|fgeneshTA2_pg.C_scaffold_2000105|m.8059 jgi|Triad1|52948|fgeneshTA2_pg.C_scaffold_2000105|g.8059  ,tadh4698,_,2,-,-,-,N,-,240,-,-
jgi|Triad1|52953|fgeneshTA2_pg.C_scaffold_2000110|m.8064 jgi|Triad1|52953|fgeneshTA2_pg.C_scaffold_2000110|g.8064  ,tadh4699,_,1,-,-,-,N,-,635,-,-
jgi|Triad1|52954|fgeneshTA2_pg.C_scaffold_2000111|m.8065 jgi|Triad1|52954|fgeneshTA2_pg.C_scaffold_2000111|g.8065  ,tadh4700,_,4,-,-,-,N,-,448,-,-
jgi|Triad1|52955|fgeneshTA2_pg.C_scaffold_2000112|m.8066 jgi|Triad1|52955|fgeneshTA2_pg.C_scaffold_2000112|g.8066  ,tadh4701,_,5,-,-,-,N,-,348,-,-
jgi|Triad1|52957|fgeneshTA2_pg.C_scaffold_2000114|m.8068 jgi|Triad1|52957|fgeneshTA2_pg.C_scaffold_2000114|g.8068  ,tadh4702,S,2,-,-,-,N,-,405,-,-
jgi|Triad1|52958|fgeneshTA2_pg.C_scaffold_2000115|m.8069 jgi|Triad1|52958|fgeneshTA2_pg.C_scaffold_2000115|g.8069  ,tadh4703,_,2,-,-,-,N,-,718,-,-
jgi|Triad1|52959|fgeneshTA2_pg.C_scaffold_2000116|m.8070 jgi|Triad1|52959|fgeneshTA2_pg.C_scaffold_2000116|g.8070  ,tadh4704,_,1,-,-,-,N,-,297,-,-
jgi|Triad1|52961|fgeneshTA2_pg.C_scaffold_2000118|m.8072 jgi|Triad1|52961|fgeneshTA2_pg.C_scaffold_2000118|g.8072  ,tadh4705,M,5,-,-,-,N,-,691,-,-
jgi|Triad1|52962|fgeneshTA2_pg.C_scaffold_2000119|m.8073 jgi|Triad1|52962|fgeneshTA2_pg.C_scaffold_2000119|g.8073  ,tadh4706,_,2,-,-,-,N,-,188,-,-
jgi|Triad1|52963|fgeneshTA2_pg.C_scaffold_2000120|m.8074 jgi|Triad1|52963|fgeneshTA2_pg.C_scaffold_2000120|g.8074  ,tadh4707,_,1,-,-,-,N,-,269,-,-
jgi|Triad1|52964|fgeneshTA2_pg.C_scaffold_2000121|m.8075 jgi|Triad1|52964|fgeneshTA2_pg.C_scaffold_2000121|g.8075  ,tadh4708,S,4,-,-,-,N,-,308,-,-
